docity,강원강릉시,강원고성군,강원동해시,강원삼척시,강원속초시,강원양구군,강원양양군,강원영월군,강원원주시,강원인제군,강원정선군,강원철원군,강원춘천시,강원태백시,강원평창군,강원홍천군,강원화천군,강원횡성군,경기가평군,인천시강화군,경기고양시,경기과천시,경기광명시,경기광주시,경기구리시,경기군포시,경기김포시,경기남양주시,경기동두천시,경기부천시,경기성남시,경기수원시,경기시흥시,경기안산시,경기안성시,경기안양시,경기양주시,경기양평군,경기여주시,경기연천군,경기오산시,인천시옹진군,경기용인시,경기의왕시,경기의정부시,경기이천시,경기파주시,경기평택시,경기포천시,경기하남시,경기화성시,경상거제시,경상거창군,경상경산시,경상경주시,경상고령군,경상고성군,경상구미시,경상군위군,경상김천시,경상김해시,경상남해군,경상달성군,경상마산시,경상문경시,경상밀양시,경상봉화군,경상사천시,경상산청군,경상상주시,경상성주군,경상안동시,경상양산시,경상영덕군,경상영양군,경상영주시,경상영천시,경상예천군,경상울릉군,경상울주군,경상울진군,경상의령군,경상의성군,경상진주시,경상진해시,경상창녕군,경상창원시,경상청도군,경상청송군,경상칠곡군,경상통영시,경상포항시,경상하동군,경상함안군,경상함양군,경상합천군,경상부산시,경상울산시,광주시광산구,광주시남구,광주시동구,광주시북구,광주시서구,대구시달서구,대구시수성구,대구시달성군,대구시북구,대구시서구,대구시중구,대전시대덕구,대전시동구,대전시서구,대전시유성구,대전시중구,부산시강서구,부산시금정구,부산시남구,부산시동구,부산시동래구,부산시부산진구,부산시북구,부산시사상구,부산시사하구,부산시서구,부산시수영구,부산시연제구,부산시영도구,부산시중구,부산시해운대구,부산시기장군,서울강남구,서울강동구,서울강북구,서울강서구,서울관악구,서울광진구,서울구로구,서울금천구,서울노원구,서울도봉구,서울동대문구,서울동작구,서울마포구,서울서대문구,서울서초구,서울성동구,서울성북구,서울송파구,서울양천구,서울영등포구,서울용산구,서울은평구,서울종로구,서울중구,서울중랑구,울산시남구,울산시동구,울산시북구,울산시울주군,울산시중구,인천시계양구,인천시남동구,인천시동구,인천시부평구,인천시서구,인천시연수구,인천시중구,전라강진군,전라고창군,전라고흥군,전라곡성군,전라광양시,전라구례군,전라군산시,전라김제시,전라나주시,전라남원시,전라담양군,전라목포시,전라무안군,전라무주군,전라보성군,전라부안군,전라순창군,전라순천시,전라신안군,전라여수시,전라영광군,전라영암군,전라완도군,전라완주군,전라익산시,전라임실군,전라장성군,전라장수군,전라장흥군,전라전주시,전라정읍시,전라진도군,전라진안군,전라함평군,전라해남군,전라화순군,전라광주시,제주서귀포시,제주제주시,충청계룡시,충청공주시,충청괴산군,충청금산군,충청논산시,충청단양군,충청보령시,충청보은군,충청부여군,충청서산시,충청서천군,충청아산시,충청영동군,충청예산군,충청옥천군,충청음성군,충청제천시,충청증평군,충청진천군,충청천안시,충청청양군,충청청주시,충청충주시,충청태안군,충청홍성군
경상양산시,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.012844875197460467,,,0.00506377020567448,,0.007105660925583611,,,,,,,0.7,,,,,,,0.007144308387303333,,,,,0.006176124841326672,0.004208482239568772,0.006166295126015923,0.00518906000041413,,,,,,0.003984626377241493,,,0.013340126636132505,0.006694229699429348,,,,,,,,,,,,,,,,,0.015754325136916866,0.02021581487651739,0.010217543713529325,0.010503986983742046,0.01525123757578752,0.011979828182235678,0.01445038024307452,0.01109008505863518,0.008752264740916666,0.008705582390446377,0.01036358297385722,0.012712909524231845,0.008429480576595113,0.009032289257535608,0.010303736325304224,0.01195294678513836,,,,,,,,,,,,,,,,,,,,,,,,,,0.00649751810332863,0.005854483050704075,0.00569512440478777,0.008191121734879823,0.006128198725685129,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
경상영덕군,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.04914343075780805,,0.7,0.08098776453468831,,,,,,,,,,,,,,0.1052562099863822,,,0.06461259472112159,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
경상영양군,,,,,,,,,,,,,,0.024619903175950895,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.03295154945385319,,,,,0.038667981328306913,,0.03850564813679324,0.7,0.030075898197446833,,0.023594126839330643,,,0.03127220216164551,,0.02722600341245084,,,,,,0.0530866872942219,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
경상영주시,,,,,,,,0.020593401352327213,,,,,,0.01787711396683982,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.019893819992665943,,0.06680670065377821,,,,,0.03264648875328939,,,0.019818978760915037,0.7,,0.04075770920085783,,,,,0.018006133664867727,,,,,,0.016216180723300992,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.03009922050727586,,,,,,,,,,,0.01728425242388208,,,,,,,,
경상영천시,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.022405992984008704,0.018796606801150115,,,0.009719045763722959,0.012194317840141501,,,,0.01068848785159683,,,0.009870401471391392,,,,,0.0091473901849189,,,,,,0.7,,,0.009278470222962569,,,0.011434322802678597,,,,,0.013350161216350341,0.010317128275528796,0.011216204142536611,,0.014252290030556591,,,,,,0.009379653303790609,,,,,,0.013614469914408428,0.017775363192152966,0.010687532870602416,0.016171697461275614,0.015051312326499767,0.016885677771710596,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.009200863260180998,,0.009455250002888483,0.00956300832297361,0.009544351985972603,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
경상예천군,,,,,,,,0.015364314131617908,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.018967646260853552,,,,,,0.035900422867809575,,0.024865033844775144,,,0.02365382781894793,,0.03375747142597528,,,0.01526996514925472,0.04002959870193429,,0.7,,,,,0.02226602968541181,,,,,,0.015139905776768312,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.024180256001371057,,,,,,,,,,,0.015571683477875782,,,,,,0.015033844857404794,,
경상울릉군,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
경상울주군,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.002655216834517747,0.004345829269245248,,,,,,0.003162243578553386,,,,,0.0031816476250227364,,,,,,,0.0049203047596020335,,,,0.00270530647252877,,,0.7,,,,,,,,0.0030267680202925315,,,,0.002977949058922384,,,,,0.0036027754638410826,0.07255678449932067,,,,,,,,,,,,,,,,,0.0034605287891025234,0.004255002912949913,0.003286922327895103,0.003233959817711509,0.0038325429002066835,0.0033879617586676397,0.0034013429531167595,0.0031290583455485035,0.002831518786366519,0.0029116150871991236,0.0034235595826740827,0.0035727749010657185,0.0029655847288208143,0.0029753895733515114,0.003687378346417935,0.0048662785286807736,,,,,,,,,,,,,,,,,,,,,,,,,,0.04746816275648608,0.014145597991580359,0.0193304107020632,0.03141107295827412,0.02928851066997465,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
경상울진군,,,,0.08421186938336948,,,,,,,,,,0.11163416407805084,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.10415396653857938,,,,,,0.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
경상의령군,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.00920373839329541,0.010533266403917774,,,0.012094939415999342,0.013848380229882587,,,,0.009374652989427782,,0.010325056478242575,0.017651561655477696,,0.01122619402049132,,0.013674294248867553,0.01479997491853006,,,,,,,,,,,,,0.7,,0.025756031570839766,0.01193508777513428,0.016773470842477222,0.015555796653733482,0.009697825198505365,,,0.01000063262876599,,0.009992654301426943,0.038078817118073656,0.010175892084127306,0.01903088238438154,,,,,,,,,,0.010270850688402488,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
경상의성군,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.01195121566949365,,,,0.017185443985576598,0.042534696927146495,0.012236339929256705,,,,,0.01338053831003753,,,,,0.014459652764794596,,0.029092558367567915,,,0.013782061815732305,0.013832099440747413,0.014809123228038358,0.017415620261007708,,,,,0.7,,,,,,0.020955688494891496,0.014713995647009002,,,,,,,,,,,,,,0.011717386262140748,0.012705866404628105,,0.013353351452876052,0.012871477317215928,0.013002883721839421,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
경상진주시,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.011236277224902483,0.010908948855893058,,,,0.021362574376992603,,,,,0.015055270160022978,,0.015480102291568392,,,,0.032181272921696646,0.019120924832245062,,,,,,,,,,,,,0.03058604897737383,,0.7,0.011776102729712223,0.012063863254463429,0.013186155243535419,,,,0.013784055416299467,,0.018549624903003124,0.02223237389175007,0.012560809147501845,0.014894501449542618,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.01402776808503967,0.010993326238457024,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
경상진해시,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.010540022257660969,,,,,0.00787280761584007,,,,0.015997014169721508,,,0.02109090203044633,,0.007578712222308788,,,,,,,0.00836148385960624,,,,,,,,,0.006834419312470322,,0.005678493826888258,0.7,0.006289820231405974,0.020911243648224706,0.005466487615210201,,,0.0077551482174168344,,,0.009937138780793612,,,0.009262450576804852,,,,,,,,,,,,,,,,,,0.01187021655124119,0.00843119305404764,0.009086398813910006,0.009797300199365186,0.008885607409732724,0.009864008440012804,0.011712764319606477,0.012046089132400645,0.0126771472576313,0.010694921257965728,0.008436120878077194,0.0091177314254857,0.009386789256139332,0.010474579073012144,0.0074867966952299496,0.0064561918713432614,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
경상창녕군,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.007832472106520116,0.011204504875463995,,0.014889645877241574,,,,,0.00856405270102009,,0.016455846562764175,0.011076794458370044,,0.018360524325152894,,,0.007447659895468967,,0.009417914120249985,,0.007892615222514266,,,,,,,,,0.01330537390936032,,0.008058349892603078,0.008712973144359476,0.7,0.012456239367433616,0.017472149452816013,,0.008479090780510705,,,,0.013790344722862224,,0.014532209945367252,,,,,,,,0.013487625214458388,0.011629604701122852,0.01622679376284882,0.011016569119759106,0.01158220756194217,0.011386737591371182,,,,,,0.0074702996881485535,,,,,,0.007251401000270253,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
경상창원시,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.00746147909722242,,,,,0.007325537759696672,,,,0.013560055988540968,,,0.03422613534730063,,0.010724082006806199,,0.005274326663888561,,,,,0.008393032465760359,,,,,,,,,0.00895561813761973,,0.006392593126094281,0.02102360406049,0.00904036800509456,0.7,0.00706453978746051,,,0.006445997242255509,,,0.014831674660420104,,0.00569322209266446,0.007748724346111312,,,,,,,,,,,,,,,,,,0.00991823275416101,0.007576694142925,0.00732009668165425,0.007763826617090594,0.007646210903762817,0.007988817498986793,0.009566517228923335,0.009162001620646001,0.008933118400464837,0.007954095047249964,0.006960334512060651,0.007600813783609662,0.007234911695362517,0.007902670326464717,0.0063963017211143116,0.005914366278097313,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
경상청도군,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.017518325166778582,0.006928053699001898,0.007975296148979783,,,,,0.007121783111810542,,0.011249543749447817,0.006658379150567124,,0.021653413826981886,,,,,0.006835329835532308,,0.007826107426143062,,,,0.008524166135221325,,,0.00662833483026137,,0.006186431063841833,,,0.006089732153914747,0.014051025321956834,0.007827920236058947,0.7,,0.007076192205529569,,,,0.006772267323403997,,0.006643666581547211,,0.006510014986305178,,,,,,0.012720854002664973,0.01372968224147876,0.011138279847991876,0.011468697316727335,0.011576421580192068,0.012529050880654922,,,,,,0.006500779663902339,0.006250596191570709,,,0.005921311765020853,,0.006279640714026625,0.005798382955880543,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.006316885099478969,,0.006087780420257624,0.007256263378831825,0.00634939098803674,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
경상청송군,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.02537312866569787,,,,,,,,0.021006195273245504,,,,,0.03747713873702463,,0.04427779180028766,0.046969812306186805,0.021773041930857856,0.023355040729624098,0.02069770704142928,,,,,0.03662729400174913,,,,,,0.7,,,0.022442849513897186,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
경상칠곡군,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.007311678554516388,0.01139941496893846,,0.012631149719484626,,0.027887625437998144,0.013013319358716125,0.013468585592682733,,,0.01660721933558958,,,,,,,0.00803405289285477,0.030072408176634806,,,,,,0.008479183642683066,,,,,,0.008588550252696942,,,0.008073348622344751,,0.008378038693663518,,0.7,,,,,,0.007855083276352558,,,,,,,,0.018746010792857357,0.015984597020052498,0.01685086922684789,0.02049427972231797,0.021169928749802707,0.018005007443740943,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.006949648519224183,,,,,,,,,,,,
경상통영시,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.05209755236178728,,,,,0.05457512702473101,,,,0.015417737596486038,0.01835751124359279,,0.022507688135067747,,,,0.024203623479965658,,,,,,,,,,,,,,0.016693461884611602,,0.019375437405438966,0.022606484716809667,,0.01868984680207972,,,,0.7,,,0.019473592447928425,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.016001936901501364,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
경상포항시,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.01893015056506839,0.05384668383969051,,,,,,,,,,,,,,,,,,,0.02483709315067506,,,0.02948165154780559,,,0.02112731601647776,,,,,,,,,0.02050800222769282,,,0.7,,,,,,0.02187796840296788,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.021834325224118028,0.020089584954920695,0.02386669903771997,0.020478528760283745,0.023121996272579437,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
경상하동군,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.014681429335640157,,,,,0.027246651517783632,,,,,,0.026492361653659022,0.01933482746098831,,,,,,,,,,,,,0.014330207175947473,,0.02240073700276156,,,,,,,,,0.7,,0.015437782200130985,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.016195251229427013,0.052078735694181366,0.025757808436587815,,,,0.015332481686327632,,,,,,,,0.028505665726239696,,0.022206060880325257,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
경상함안군,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.009235928123015267,,,,0.008470563498384877,0.012911163504401977,,,,0.00999821690606115,,0.00789341748838257,0.026653808836528865,,0.010984605631725897,,0.010223735123694837,0.00866732950900932,,,,0.007652201467394217,,,,,,,,,0.030930785738241633,,0.015207187835797727,0.014095901474385926,0.014121423594289986,0.02092639333951831,0.008623345172818039,,,0.009476209297003173,,,0.7,,0.011219780274597897,,,,,,,,,,0.007846444663916013,,,,,,,,,0.008391610788574415,,,,,0.007354629225295898,0.008219487133779723,0.00805654658117395,0.008033078522205798,0.007428043070894962,,,,0.007378163198907616,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
경상함양군,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.030031887877978586,,,0.013912189232739493,,,,,,,,,,,,,0.04199931560611115,,,,,,,,,,,,,0.013996066398785329,,0.014548113731579587,,,,,,,,,0.014806308876575868,,0.7,0.01859018427354209,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.015763862479397088,,0.017525960688509076,,,,0.02300801407988889,,,,0.013734591595556364,,,0.013419845021470674,,,,,,,,,0.018093697030280485,,0.03215973948666538,,,,,0.01841022362091999,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
경상합천군,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.019539403263940904,0.008794716798770526,,0.026415306420911618,,,,,,,0.01567916421809011,0.009572274638589656,,0.009848406109864458,,,0.016661570329674958,,0.01286255797720635,,,,,,,,,,,0.01830128336191633,,0.012061578849957982,,0.017617737628386455,0.009509932540428626,0.010015315222618608,,0.01000149326026526,,,,0.013283100801973964,0.012997888683701246,0.7,,,,,,,,0.011809145007070872,0.009847574591582354,0.015624388409484042,0.010076401594967081,0.010611674923741396,0.010010849964365208,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.008858235402492079,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
경상부산시,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0014951102730901959,,,,,,,,,0.004560621124498761,,,0.001721959756564012,,0.0017135323626454911,,,,,,,0.004611961828061851,,,,,,,0.0018085525718079456,,,,,0.0023652898368875875,,0.0019681643771241836,,,,,,,,,,0.7,0.0017245668074052777,,,,,,,,,,,,,,,,,0.008842133087305873,0.011463511777205925,0.015090250856841776,0.015605441856438347,0.03002702797380917,0.027958284122758664,0.010357842386097191,0.009740771795993303,0.0063738331767597065,0.007614458645280294,0.014333832223009487,0.08130314156906077,0.007783717040360231,0.008561110553007678,0.009298129086842438,0.005223055465259294,,,,,,,,,,,,,,,,,,,,,,,,,,0.0017027425813012226,0.0016672460486905306,0.001534077285451561,0.0019371238317265386,0.0016125096987147708,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
경상울산시,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.002167343740635856,0.0037047384447749326,,,,,,0.0024852935629547856,,,,,0.002531967324388743,,,,,,,0.003779642187519211,,,,0.0022420492394283173,,,0.05948346991910919,,,,,,,,0.0024371089991058557,,,,0.0025281229650114647,,,,,0.0028164649361421055,0.7,,,,,,,,,,,,,,,,,0.002707861449194792,0.0032973199659254303,0.002581771547810496,0.0025406549201944743,0.002987061942606338,0.0026556216930262505,0.0026637191162417425,0.0024597052094949877,0.002234836625812518,0.002296751611557181,0.002685863098134695,0.002794632724768601,0.002339250813004056,0.0023451986820766687,0.0028871349709227484,0.0037626540018326623,,,,,,,,,,,,,,,,,,,,,,,,,,0.0794890049504436,0.01237559317671344,0.021541133302640396,0.018948630429419633,0.04022939844910886,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
광주시광산구,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.7,0.032901861792433366,0.02771877838807103,0.030289141725978477,0.03702779268791579,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.005860464622601899,0.009738311865116037,,0.006804750095421367,,,,,0.020508894300644422,,0.012254673584019223,0.006312938351596643,0.009925993447589052,,0.006672268103380109,,0.008046914675684021,,0.006042039808355711,,0.011091804651886349,0.00835570917506223,,,,,0.018488730498024235,,0.006238745518960944,,0.006832065669387726,,,0.012352473068246982,,0.016535647969624454,,,,,,,,,,,,,,,,,,,,,,,,,,,,
광주시남구,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.01801677108625836,0.7,0.07521274303143291,0.03337839515560981,0.07239490968947368,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0031798296066484354,0.004723297392904641,,0.004576283444629939,,0.003464344489207977,,,0.008196615590184477,0.0032949337188059743,0.008108543529073703,0.003049300375834924,0.004319953401556156,,0.004092070111897433,,0.005240307735412984,0.003124967385420859,,,0.004632305981321456,0.004287876161015436,,,,,0.00843410293474932,,0.003540449297945214,,0.0036962410741219805,,,0.004999271069781569,,0.016036487736712797,,,,,,,,,,,,,,,,,,,,,,,,,,,,
광주시동구,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.015889097586849265,0.07873359592608135,0.7,0.04286679105738175,0.05982097491162952,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.003221969520603984,0.004989017889403806,,0.005090926758335815,,0.0037762337054370486,,,0.007737169202935198,0.0036069399660353355,0.009339452010296317,,0.004284467390034576,,0.004213707727661041,,0.005884896210263342,0.003340054074042584,,,0.004707960078203658,0.004267268280437656,,,,,0.008924248258130292,,0.0036002885007091526,,0.003973747119198504,,,0.004935978421121304,,0.01679521540520852,,,,,,,,,,,,,,,,,,,,,,,,,,,,
광주시북구,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.02059242107532246,0.04144092185599937,0.05084125598323862,0.7,0.06611934211868627,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.006693193168230499,,0.005953464204571766,,0.004332348671451306,,,0.008756111825784575,0.004311773781472562,0.012886586731787499,,0.0050874125360998584,,0.004554067669889123,,0.007339926011950828,0.0037332956594546747,,,0.006063413876535791,0.004774035121137334,,,,0.0037755887681106518,0.013315246444355083,,0.003974138148644532,,0.005159310650737566,,,0.005972747488836074,,0.014323398207703553,,,,,,,,,,,,,,,,,,,,,,,,,,,,
광주시서구,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.020079629295997298,0.07169343864196667,0.05659215183138322,0.05273949271467397,0.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.003047098045584331,0.005004002920694849,,0.004502907538659591,,0.0033714562654473673,,,0.007928200368653795,0.003276439452156631,0.008619155454711404,0.0029972737042964566,0.004296361604710211,,0.0038369271092697937,,0.005323471498728328,0.002995065535973532,,,0.0048296810579577685,0.004102917888197695,,,,,0.009453565045904595,,0.0033602127945366296,,0.0038387146517598024,,,0.0050365211363790985,,0.01307531544235702,,,,,,,,,,,,,,,,,,,,,,,,,,,,
