행정구역(시도),행정구역(시군구),연도,총인구수(명),총인구수증감,총인구수증감률,유치원 수,초등학교 수,실업률,거주지내 통근 취업자 (천명),거주지외 타지역 통근 취업자 (천명),GRDP(단위:백만원),지가 변동률,여성 취업자(단위:천명),출생건수,사망건수,혼인건수,이혼건수,총전입,총전출,순이동,학령인구(명),학령인구증감률
경상남도,진해시,2010,,0,0,35,19,,,,,-,,,,,,,,,,
경상남도,통영시,2010,140297,2882,2.097296511,32,20,,,,"3,473,003.90",1.17,,1583,945,1099,391,,,,25457,-1.306505389
경상남도,사천시,2010,114148,1424,1.263262482,25,19,,,,"3,007,308",1.297,,1134,921,738,284,,,,20316,-0.887891502
경상남도,김해시,2010,503348,10935,2.220696854,84,57,,,,"10,619,769.90",1.273,,5607,2013,3238,1209,,,,118950,0.353494023
경상남도,밀양시,2010,110479,309,0.280475629,29,23,,,,"1,851,857.40",0.956,,686,1068,506,235,,,,18554,-3.223450866
경상남도,거제시,2010,228355,2833,1.256196735,50,35,,,,"10,261,853.50",1.99,,3380,1019,2337,638,,,,48370,-0.329692973
경상남도,양산시,2010,260239,9852,3.93470907,55,33,,,,"7,463,473.70",1.593,,2706,1080,1677,648,,,,56021,0.90419496
경상남도,의령군,2010,30162,-334,-1.095225603,14,14,,,,"618,592.50",0.632,,224,376,126,60,,,,3847,-5.222961321
경상남도,함안군,2010,67207,625,0.938692139,22,18,,,,"2,458,770.80",2.284,,604,601,382,159,,,,11336,-1.15102895
경상남도,창녕군,2010,61714,462,0.754261085,22,17,,,,"1,443,265.80",1.07,,344,744,297,123,,,,9151,-3.4093308
경상남도,고성군,2010,57231,131,90.06044102,19,19,,,,"1,776,072.90",1.836,,467,628,369,150,,,,8433,-2.158022973
경상남도,남해군,2010,49328,-916,-1.823103256,12,13,,,,"667,426.40",0.815,,242,689,191,87,,,,7202,-4.89898323
경상남도,하동군,2010,51509,-501,-0.963276293,17,18,,,,"1,406,258.30",1.489,,317,575,250,113,,,,7795,-4.002463054
경상남도,산청군,2010,35591,670,1.918616305,13,13,,,,"586,384.70",0.704,,214,443,135,79,,,,4507,-0.966820479
경상남도,함양군,2010,41197,571,1.405503865,13,13,,,,"702,507",0.598,,276,469,206,66,,,,6303,-0.677592184
경상남도,거창군,2010,63421,241,0.381449826,16,17,,,,"1,235,941.10",0.56,,421,688,277,100,,,,11816,-1.179225558
경상남도,합천군,2010,51092,-1881,-3.550865535,20,20,,,,"745,131.70",0.601,,257,691,212,97,,,,6562,-9.961580681
제주특별자치도,제주시,2010,417539,7161,1.744976583,67,61,,,,"7,908,509",1.017,,4249,2070,2544,1045,,,,94649,-0.205600776
제주특별자치도,서귀포시,2010,153716,1431,0.939685458,42,45,,,,"3,250,373",1.171,,1408,947,971,421,,,,30348,-0.752174766
서울특별시,종로구,2011,168382,-2196,-1.287387588,17,14,,,,"26,475,253",0.844,,1103,834,1062,367,,,,28146,-3.490604855
서울특별시,중구,2011,133193,371,-42.81476075,13,12,,,,"49,984,232",0.96,,1105,666,920,292,,,,19135,-2.511717954
서울특별시,용산구,2011,246501,1648,0.673056895,19,15,,,,"9,708,239",0.896,,2309,1096,1866,530,,,,37007,-0.833377995
서울특별시,성동구,2011,300711,-8382,-2.711805185,30,20,,,,"8,134,121",1.013,,2776,1252,2307,607,,,,49222,-4.538225825
서울특별시,광진구,2011,371936,-3527,-0.93937352,42,22,,,,"5,376,706",0.957,,3184,1259,2766,740,,,,64905,-3.733202812
서울특별시,동대문구,2011,365486,-1300,-0.354430104,35,21,,,,"6,055,224",0.96,,2947,1785,2344,834,,,,58343,-2.920230291
서울특별시,중랑구,2011,423706,-3749,-0.877051386,33,22,,,,"3,589,529",0.817,,3450,1890,2789,1068,,,,72755,-4.105707131
서울특별시,성북구,2011,485171,-3761,-0.769227623,55,29,,,,"4,900,844",0.816,,4414,2068,3109,886,,,,82553,-2.299517137
서울특별시,강북구,2011,345054,-1466,-0.423063604,23,14,,,,"3,099,417",0.76,,2789,1684,2122,897,,,,56459,-2.94972067
서울특별시,도봉구,2011,365573,-2725,-0.73988998,29,23,,,,"2,680,341",0.702,,3005,1543,2127,810,,,,68060,-3.851043992
서울특별시,노원구,2011,603930,-7300,-1.194313106,72,42,,,,"5,254,223",0.716,,5063,2436,3720,1120,,,,127783,-3.147004207
서울특별시,은평구,2011,493634,5525,1.131919305,44,31,,,,"3,375,379",0.815,,4318,2113,3205,999,,,,87297,-1.294633771
서울특별시,서대문구,2011,314852,-9689,-2.985447139,25,18,,,,"6,339,773",0.835,,2368,1420,2025,640,,,,53334,-4.738600032
서울특별시,마포구,2011,389493,-2372,-0.605310502,32,22,,,,"13,633,828",0.867,,3859,1615,3147,754,,,,62453,-2.302698475
서울특별시,양천구,2011,500210,209,0.0417999164,47,29,,,,"5,954,917",0.902,,3727,1698,2777,903,,,,110801,-2.31600663
서울특별시,강서구,2011,569072,-5055,809.1478416,44,36,,,,"7,992,342",0.969,,5753,2246,4276,1198,,,,101518,-3.760724274
서울특별시,구로구,2011,427468,3732,0.880737063,32,23,,,,"11,041,540",0.887,,4633,1583,3470,899,,,,69253,-1.924602051
서울특별시,금천구,2011,243438,-1757,-0.716572524,17,18,,,,"13,589,560",0.806,,1927,1081,1662,701,,,,40789,-4.711956268
서울특별시,영등포구,2011,397443,-9390,-2.308072354,40,23,,,,"27,548,300",0.836,,4050,1621,3342,863,,,,61984,-5.059200147
서울특별시,동작구,2011,401408,-1301,-0.323062062,30,20,,,,"5,810,675",0.848,,3837,1553,3085,736,,,,63805,-3.068742879
서울특별시,관악구,2011,526397,-5037,-0.947812899,37,22,,,,"5,036,256",0.881,,4729,1945,4372,1080,,,,75264,-3.43093228
서울특별시,서초구,2011,433564,-1156,-0.265918292,23,22,,,,"25,719,896",1.17,,4190,1313,3040,635,,,,82189,-1.708962185
서울특별시,강남구,2011,565710,-4385,-0.769170051,33,30,,,,"49,798,703",1.135,,4761,1638,3657,860,,,,109685,-3.25639239
서울특별시,송파구,2011,682209,-3070,-0.447992715,48,37,,,,"18,431,887",1.162,,6574,2203,4893,1212,,,,129799,-2.918452368
서울특별시,강동구,2011,495138,3267,0.66419854,37,26,,,,"6,883,921",0.827,,4655,1778,3436,986,,,,90885,-2.405369128
부산광역시,중구,2011,48686,-756,-63.447028,2,5,,,,"2,886,098",1.151,,324,351,296,147,,,,6494,-4.415660877
부산광역시,서구,2011,123718,-2322,-75.24362571,11,11,,,,"2,307,314",1.164,,675,1004,644,320,,,,19182,-4.940780019
부산광역시,동구,2011,100420,-1094,-41.19369422,10,8,,,,"3,921,297",1.138,,667,787,561,235,,,,14375,-4.434250765
부산광역시,영도구,2011,143205,-3593,-2.44758103,15,14,,,,"1,884,685",1.227,,851,1061,757,342,,,,22071,-6.028867033
부산광역시,부산진구,2011,395044,-782,-0.197561555,45,32,,,,"7,808,332",1.577,,3288,2267,2548,814,,,,64001,-3.932693895
부산광역시,동래구,2011,283742,963,0.340548626,28,22,,,,"3,055,149",1.477,,2051,1411,1486,519,,,,53116,-2.637705068
부산광역시,남구,2011,295121,-3337,16.05777701,21,20,,,,"3,726,654",1.149,,2325,1630,1552,622,,,,51399,-3.412571643
부산광역시,북구,2011,307988,-4230,18.2445377,31,26,,,,"2,206,568",1.398,,2319,1538,1671,638,,,,63191,-4.741015437
부산광역시,해운대구,2011,425618,-1111,-0.260352589,37,32,,,,"5,494,574",1.505,,3493,1987,2209,857,,,,86682,-2.80434612
부산광역시,사하구,2011,355443,-3287,-0.916288016,42,27,,,,"5,871,713",1.597,,3239,1824,2284,774,,,,66577,-4.222292554
부산광역시,금정구,2011,254720,-699,-0.273667973,26,21,,,,"4,249,497",1.67,,1621,1349,1216,479,,,,46208,-3.542427722
부산광역시,강서구,2011,64733,2139,-88.62481373,12,16,,,,"8,468,495",2.19,,567,467,399,163,,,,9480,0.636942675
부산광역시,연제구,2011,213326,630,0.29619739,14,16,,,,"3,874,684",1.351,,1669,1111,1231,403,,,,37201,-1.968483188
부산광역시,수영구,2011,176691,-1576,-0.884067158,21,10,,,,"1,646,218",1.471,,1309,972,1027,377,,,,28214,-4.514687965
부산광역시,사상구,2011,254413,-3430,-1.330266868,30,21,,,,"6,387,892",1.726,,2196,1274,1661,554,,,,45830,-5.553838228
부산광역시,기장군,2011,108095,5538,5.399923945,20,16,,,,"2,858,431",1.961,,1165,610,682,270,,,,19317,3.145023494
대구광역시,중구,2011,76600,-1257,57.33475743,12,10,,,,"4,036,710",0.601,,563,527,403,153,,,,10873,-2.615315719
대구광역시,동구,2011,341206,3677,239.7789285,45,29,,,,"4,285,318",2.693,,3071,1973,2192,695,,,,58178,-2.147842906
대구광역시,서구,2011,222619,-1999,79.94067153,18,17,,,,"3,648,553",0.664,,1448,1364,1326,529,,,,37875,-5.543917402
대구광역시,남구,2011,169095,-2102,-42.70316243,15,11,,,,"2,010,181",0.531,,1122,1079,1031,373,,,,26085,-4.201402916
대구광역시,북구,2011,449775,-2730,46.03653389,68,38,,,,"7,594,473",0.776,,4295,2002,2574,818,,,,97511,-2.772903123
대구광역시,수성구,2011,461083,-905,-0.195892534,47,34,,,,"5,490,092",0.824,,2877,1966,1845,671,,,,112054,-2.179815104
대구광역시,달서구,2011,606542,-541,-0.089114668,77,52,,,,"9,436,509",1.465,,5333,2472,3265,1039,,,,135239,-2.966141218
대구광역시,달성군,2011,180351,1452,0.811631144,40,25,,,,"4,946,125",2.982,,2049,972,1177,380,,,,36629,-1.653913277
인천광역시,중구,2011,93581,691,22.16840731,12,12,,,,"11,050,328",0.349,,867,570,707,286,,,,15418,-0.116610521
인천광역시,동구,2011,78692,-971,-76.93709958,13,8,,,,"3,667,148",0.638,,827,523,560,188,,,,12874,-3.10100858
인천광역시,남구,2011,417996,-5880,147.1959549,41,22,,,,"4,722,373",0.056,,3785,2185,2943,1082,,,,72973,-4.26129282
인천광역시,연수구,2011,287903,8673,3.106041614,35,21,,,,"5,810,718",0.454,,2324,1090,1580,563,,,,67858,-0.593293585
인천광역시,남동구,2011,495469,22046,4.65672348,71,36,,,,"12,320,404",0.636,,5010,1994,3200,1135,,,,100863,1.507573089
인천광역시,부평구,2011,560936,-6557,-1.155432754,68,42,,,,"7,913,953",0.546,,5142,2547,3624,1375,,,,113215,-4.253879657
인천광역시,계양구,2011,344299,-3511,-1.009459187,39,26,,,,"3,115,997",1.437,,3339,1280,2246,917,,,,76123,-4.972161886
인천광역시,서구,2011,436134,28066,95.9105018,70,37,,,,"11,403,372",1.106,,4362,1538,2757,1112,,,,96432,2.495642192
인천광역시,미추홀구,2011,,0,0,-,-,,,,,-,,-,-,-,-,,,,,
인천광역시,강화군,2011,66779,-325,-0.484322842,21,22,,,,"1,532,522",0.655,,306,639,264,133,,,,9652,-2.994974874
인천광역시,옹진군,2011,19485,746,3.981002188,11,6,,,,"317,536",1.116,,156,138,132,49,,,,2418,1.982285955
광주광역시,동구,2011,106495,2046,35.3314187,16,11,,,,"2,741,917",0.365,,781,667,547,222,,,,17632,-1.864529415
광주광역시,서구,2011,317936,14717,-27.10130373,53,27,,,,"6,720,160",0.636,,2726,1305,1891,577,,,,75258,2.832547653
광주광역시,남구,2011,219041,2178,-47.59734543,38,21,,,,"2,285,322",0.8,,1679,1129,1186,388,,,,47785,-1.041666667
광주광역시,북구,2011,444483,-22383,-1.176588294,84,46,,,,"7,311,404",0.838,,4054,2102,2733,877,,,,99958,-7.323585859
광주광역시,광산구,2011,375509,12270,3.377941245,67,42,,,,"9,619,618",0.89,,4676,1390,2589,793,,,,95459,1.538085158
대전광역시,동구,2011,251285,2450,135.9594347,37,23,,,,"2,486,611",1.147,,2376,1441,1665,585,,,,45171,-1.534604905
대전광역시,중구,2011,265502,-344,183.7135743,40,27,,,,"4,234,538",1.258,,2321,1344,1507,587,,,,51709,-1.878593522
대전광역시,서구,2011,499124,-618,56.98882794,71,37,,,,"8,182,895",1.346,,4751,1739,3259,960,,,,113598,-3.089089653
대전광역시,유성구,2011,294353,12661,4.494625335,57,34,,,,"8,748,567",1.921,,3531,898,2056,432,,,,68703,2.524958589
대전광역시,대덕구,2011,205339,-2210,-1.064808792,34,20,,,,"6,031,248",1.108,,1829,914,1239,503,,,,44809,-4.080059938
울산광역시,중구,2011,232634,-281,-12.37956776,30,20,,,,"2,120,100",0.968,,1838,1009,1401,538,,,,49024,-3.564403179
울산광역시,남구,2011,343504,-627,56.82178222,45,30,,,,"24,723,634",0.526,,3180,1134,2254,687,,,,77241,-3.61020291
울산광역시,동구,2011,172172,1408,-31.48337545,23,16,,,,"12,695,069",0.396,,2033,613,1509,329,,,,33892,-3.77604906
울산광역시,북구,2011,182504,5016,-58.94016194,35,20,,,,"13,441,607",1.5,,2382,603,1314,360,,,,44095,-0.273656595
울산광역시,울주군,2011,204680,3680,1.830845771,52,33,,,,"15,767,452",1.78,,2109,1103,1290,466,,,,43260,-0.441866888
세종특별자치시,세종특별자치시,2011,,0,0,-,-,,,,,-,0,-,-,-,-,,,,,
경기도,수원시,2011,1088489,10954,1.016579508,167,88,,,,"23,140,143",1.579,805.5,10974,4150,7896,2459,,,,239852,-1.668163053
경기도,성남시,2011,979323,-867,-0.0884522389,118,66,,,,"24,782,929",1.267,714.2,9632,3698,7320,2166,,,,192940,-2.612610794
경기도,의정부시,2011,430400,-1401,-0.324455015,64,31,,,,"4,711,770",1.004,297.8,3612,1950,2523,1175,,,,88348,-2.20283823
경기도,안양시,2011,615642,-6072,-0.976654861,81,40,,,,"12,945,976",0.524,435.8,5781,2161,3864,1171,,,,129091,-3.533130572
경기도,부천시,2011,872452,-2752,-0.314440976,113,62,,,,"13,611,987",1.261,638.7,8268,3256,5808,2041,,,,175576,-3.867191564
경기도,광명시,2011,355226,11244,3.268775692,48,24,,,,"5,774,393",1.397,247.3,4462,1284,2863,732,,,,68484,0.655516035
경기도,평택시,2011,426886,7429,1.771099302,101,51,,,,"20,438,838",1.796,288.3,4364,2062,2883,1202,,,,89534,-0.318414607
경기도,동두천시,2011,96253,600,0.62726731,20,11,,,,"1,280,990",0.878,67.4,946,618,604,292,,,,17876,-1.547612491
경기도,안산시,2011,715586,695,0.0972176178,95,54,,,,"20,065,212",1.252,529.6,6852,2429,4788,2271,,,,164974,-2.601251624
경기도,고양시,2011,961239,11124,1.170805639,149,80,,,,"14,523,406",0.966,702.3,8251,3713,5518,1938,,,,215430,-1.643610464
경기도,과천시,2011,71955,-324,-0.448262981,7,4,,,,"5,332,866",0.62,44.5,565,234,384,91,,,,16405,-2.82549461
경기도,구리시,2011,194881,-1517,-0.772411124,33,15,,,,"2,461,047",1.042,129.1,1860,718,1174,430,,,,41061,-3.360869872
경기도,남양주시,2011,578485,14344,2.542626755,92,54,,,,"6,296,169",1.228,360.7,6125,2409,3292,1485,,,,119620,0.970709884
경기도,오산시,2011,193892,11376,6.232878213,40,21,,,,"3,146,934",1.529,125.6,2969,623,1647,484,,,,39563,4.545094205
경기도,시흥시,2011,401149,-2648,-0.655775055,60,36,,,,"11,102,812",3.533,279,4304,1387,2769,1236,,,,91758,-2.353942748
경기도,군포시,2011,287294,-539,-0.187261363,43,25,,,,"4,891,202",1.118,210.9,3627,926,2197,531,,,,59104,-2.618094344
경기도,의왕시,2011,149607,2164,1.467685818,20,11,,,,"2,682,496",1.271,102,1426,520,877,278,,,,30303,-1.709373986
경기도,하남시,2011,148397,-2082,-1.383581762,22,13,,,,"2,714,260",5.645,98.5,1335,702,879,363,,,,26474,-3.316047038
경기도,용인시,2011,896044,19494,2.223946153,149,95,,,,"24,683,828",1.311,550,9816,3003,5571,1650,,,,194231,1.366295606
경기도,파주시,2011,378790,23158,6.511787466,85,56,,,,"14,067,124",0.91,244,3946,1849,2520,888,,,,74685,4.391764393
경기도,이천시,2011,204566,1971,0.972876922,49,31,,,,"9,283,970",1.507,158,2329,1038,1462,505,,,,42417,-1.371869696
경기도,안성시,2011,180743,2806,1.576962633,49,34,,,,"6,239,757",2.008,142.6,1973,1075,1277,464,,,,34171,-0.0789519855
경기도,김포시,2011,256994,18655,7.827086629,56,32,,,,"8,443,373",1.005,179.7,2298,1092,1472,639,,,,52769,4.193898707
경기도,화성시,2011,516765,10927,2.160177764,112,68,,,,"27,756,376",2.48,355.8,7947,1837,3910,1221,,,,104856,2.265612047
경기도,광주시,2011,265222,15433,6.178414582,37,24,,,,"6,386,977",1.623,177.9,2765,1145,1898,732,,,,50453,3.334357399
경기도,양주시,2011,200360,3654,1.857594583,41,31,,,,"4,430,248",0.989,136.6,2086,953,1231,635,,,,40384,1.531112508
경기도,포천시,2011,157967,-691,-0.435527991,42,32,,,,"4,632,539",1.012,115,1189,1055,871,552,,,,30583,-2.9141932
경기도,여주시,2011,,0,0,-,-,,,,"3,263,167",-,0,,,,,,,,,
경기도,여주군,2011,109120,-130,-0.118993135,35,23,,,,"3,263,167",2.026,75.3,902,794,628,295,,,,20405,-2.040326452
경기도,연천군,2011,44900,-277,-0.613143856,14,13,,,,"1,083,885",0.851,33.7,335,412,223,127,,,,7334,-3.143159007
경기도,가평군,2011,59358,468,0.794701987,17,13,,,,"1,260,493",0.882,51.1,399,553,301,147,,,,9548,-0.748440748
경기도,양평군,2011,99430,3597,3.75340436,27,21,,,,"1,389,891",0.899,69.9,689,748,487,244,,,,15967,1.313451777
강원특별자치도,강원특별자치도,2011,1536448,6630,0.433384886,393,353,,,,"33,087,301",1.415,0,,,,,,,,293439,-1.206973174
강원특별자치도,춘천시,2011,272805,2855,1.05760326,39,39,,,,"5,263,744",1.554,190.4,2404,1572,1501,569,,,,55156,-1.401501609
강원특별자치도,원주시,2011,320536,5858,1.861585494,61,47,,,,"6,031,452",1.806,217.4,2943,1648,1863,796,,,,68855,1.037447907
강원특별자치도,강릉시,2011,217571,-932,-0.426538766,40,35,,,,"3,866,396",1.739,159.3,1671,1434,1140,496,,,,41960,-2.649529024
강원특별자치도,동해시,2011,95804,568,0.596413121,22,14,,,,"2,264,055",0.08,61,792,595,522,202,,,,19138,-0.239783153
강원특별자치도,태백시,2011,50176,-688,-1.352626612,16,13,,,,"779,580",0.045,33.8,402,421,290,128,,,,8474,-2.932416953
강원특별자치도,속초시,2011,83745,-557,-0.660719793,12,12,,,,"1,268,154",0.631,60,667,546,420,211,,,,17077,-3.175143165
강원특별자치도,삼척시,2011,72312,266,0.369208561,20,19,,,,"1,673,112",0.448,49.7,473,608,384,159,,,,13410,-0.622498888
강원특별자치도,홍천군,2011,69899,6,0.00858455067,26,26,,,,"1,855,849",1.777,56.7,463,591,352,164,,,,11850,-2.203515722
강원특별자치도,횡성군,2011,44360,106,0.23952637,14,16,,,,"1,152,480",1.622,36.5,247,439,179,117,,,,7154,-1.037487896
강원특별자치도,영월군,2011,40199,-208,-0.514762294,16,13,,,,"1,102,944",1.043,31.5,234,385,200,91,,,,6295,-2.599412038
강원특별자치도,평창군,2011,43577,-45,-0.103158956,21,20,,,,"1,061,441",2.873,34.9,229,389,224,102,,,,6829,-2.568126694
강원특별자치도,정선군,2011,40181,-864,-2.1050067,19,17,,,,"1,197,666",2.161,32.4,256,366,223,93,,,,5714,-5.491233874
강원특별자치도,철원군,2011,48084,-844,-1.724983649,17,17,,,,"1,338,848",0.243,35.5,413,374,252,123,,,,8796,-4.401695468
강원특별자치도,화천군,2011,24945,581,2.384665901,14,13,,,,"995,676",0.282,18.3,256,173,182,57,,,,3986,0.125596584
강원특별자치도,양구군,2011,22285,442,2.023531566,10,10,,,,"657,980",0.347,16,224,188,141,35,,,,4179,2.678132678
강원특별자치도,인제군,2011,31970,128,0.4019848,19,14,,,,"1,124,771",1.046,26.3,335,251,187,58,,,,5508,-0.685178507
강원특별자치도,고성군,2011,30057,-55,-47.48126016,11,14,,,,"762,700",0.558,25.4,213,264,163,76,,,,4834,1.448058762
강원특별자치도,양양군,2011,27942,13,0.0465466003,16,14,,,,"690,453",0.503,22.8,186,277,115,85,,,,4224,-3.163686382
충청북도,청주시,2011,661946,5975,0.910863438,95,60,,,,"13,169,585",0.394,482.1,7232,2748,4352,1477,,,,149546,-1.363339555
충청북도,충주시,2011,208433,-48,-0.0230236808,48,38,,,,"4,759,573",0.722,162.1,1672,1479,1062,512,,,,41042,-3.207395878
충청북도,제천시,2011,137689,425,0.309622334,35,24,,,,"2,271,545",0.357,102.2,1065,1079,712,359,,,,26334,-2.564102564
충청북도,청원군,2011,158369,5425,3.547049901,33,29,,,,"8,661,098",0.347,117.5,1846,1069,1232,363,,,,27559,1.405600324
충청북도,보은군,2011,34717,-239,-0.683716672,16,15,,,,"713,799",0.09,30.7,188,404,162,71,,,,5045,-2.793834297
충청북도,옥천군,2011,53496,-529,-0.979176307,20,13,,,,"1,148,316",0.493,44.1,395,579,246,114,,,,8483,-4.038461538
충청북도,영동군,2011,50621,98,0.193971063,18,15,,,,"891,939",0.849,51.9,296,543,241,96,,,,7903,-2.696380202
충청북도,진천군,2011,63051,957,1.541211711,18,15,,,,"4,155,702",0.777,52.1,641,465,409,176,,,,11728,0.102424036
충청북도,괴산군,2011,37333,506,1.373991908,16,15,,,,"1,067,243",0.683,38.2,145,504,154,86,,,,4692,-1.902571608
충청북도,음성군,2011,91644,551,0.604876335,25,21,,,,"4,605,336",1.647,69.3,787,749,579,258,,,,16334,-2.015596881
충청북도,단양군,2011,31595,-222,-0.697740202,14,11,,,,"892,605",0.91,27.8,163,343,152,84,,,,4779,-2.727457765
충청북도,증평군,2011,34009,476,1.419497212,6,4,,,,"1,006,490",0.274,25.5,374,214,241,79,,,,6466,-1.010410288
충청남도,천안시,2011,571377,13704,2.457354041,104,70,,,,"21,341,444",0.592,434.3,6770,2278,4437,1357,,,,124679,-0.177740771
충청남도,공주시,2011,124748,-182,-0.145681582,39,32,,,,"3,274,571",0.89,102,860,1067,650,278,,,,22473,-3.108562559
충청남도,보령시,2011,106421,-925,-0.861699551,36,29,,,,"2,957,905",0.487,85.3,820,875,561,279,,,,18495,-3.822152886
