행정구역(시도),행정구역(시군구),연도,총인구수(명),총인구수증감,총인구수증감률,유치원 수,초등학교 수,출생건수,사망건수,혼인건수,이혼건수,순이동,학령인구(명),학령인구증감률,지가 변동률,행정구역
경기도,안산시,2022,654915.0,13492.0,1.8899854074607023,85.0,55.0,3477.0,3186.0,2558.0,1700.0,11896.0,99557.0,-1.995388729933763,4.0,경기도 안산시
경기도,안산시,2023,654915.0,13949.0,1.9225164482361574,84.0,55.0,3466.0,3243.0,2378.0,1649.0,12187.0,97645.0,-1.8836495475893802,4.0,경기도 안산시
경기도,안산시,2024,654915.0,14061.0,1.9281420597739127,83.0,55.0,3461.0,3299.0,2198.0,1597.0,12245.0,96014.0,-1.8533148747917132,4.0,경기도 안산시
경기도,안산시,2025,654915.0,14088.0,1.9291149000034085,82.0,55.0,3458.0,3356.0,2018.0,1546.0,12256.0,94622.0,-1.8450796939497283,4.0,경기도 안산시
경기도,안산시,2026,654915.0,14095.0,1.929283133822216,81.0,55.0,3457.0,3412.0,1839.0,1495.0,12258.0,93435.0,-1.84284402772209,4.0,경기도 안산시
경기도,안산시,2027,654915.0,14096.0,1.929312226592984,81.0,55.0,3456.0,3469.0,1659.0,1443.0,12259.0,92422.0,-1.8422370946653297,4.0,경기도 안산시
경기도,안산시,2028,654915.0,14097.0,1.9293172576225175,80.0,55.0,3456.0,3525.0,1479.0,1392.0,12259.0,91557.0,-1.8420723260022642,4.0,경기도 안산시
경기도,안산시,2029,654915.0,14097.0,1.92931812764134,80.0,55.0,3455.0,3582.0,1299.0,1341.0,12259.0,90820.0,-1.8420275950191254,4.0,경기도 안산시
경기도,안산시,2030,654915.0,14097.0,1.929318278094194,80.0,55.0,3455.0,3639.0,1119.0,1289.0,12259.0,90191.0,-1.8420154515640814,4.0,경기도 안산시
경기도,안성시,2013,182173.0,565.0,0.311109643,52.0,34.0,1733.0,1122.0,1150.0,487.0,-112.0,33696.0,-0.739387869,0.83,경기도 안성시
경기도,안성시,2014,181896.0,-277.0,-0.152053268,52.0,34.0,1612.0,1122.0,1012.0,478.0,-832.0,33189.0,-1.50462963,1.414,경기도 안성시
경기도,안성시,2015,180199.0,-1697.0,-0.932950697,52.0,34.0,1509.0,1116.0,988.0,453.0,-2202.0,32218.0,-2.925668143,2.254,경기도 안성시
경기도,안성시,2016,182896.0,2697.0,1.496678672,51.0,34.0,1400.0,1188.0,998.0,449.0,2378.0,31824.0,-1.222918865,2.256,경기도 안성시
경기도,안성시,2017,182786.0,-110.0,-0.06014347,51.0,34.0,1236.0,1245.0,907.0,457.0,-164.0,31277.0,-1.718828557,3.252,경기도 안성시
경기도,안성시,2018,183579.0,793.0,0.433840666,51.0,35.0,1043.0,1217.0,921.0,518.0,902.0,30452.0,-2.637721009,2.895,경기도 안성시
경기도,안성시,2019,183405.0,-174.0,-0.094782083,51.0,35.0,1001.0,1214.0,871.0,478.0,-66.0,29618.0,-2.738736372,3.067,경기도 안성시
경기도,안성시,2020,187012.0,3607.0,1.96668575,51.0,35.0,831.0,1300.0,773.0,445.0,3989.0,29356.0,-0.884597204,2.851,경기도 안성시
경기도,안성시,2021,185900.0,-625.0,-0.045059869147059395,51.0,35.0,706.0,1357.0,770.0,465.0,130.0,29340.0,-1.8385518532960874,3.0,경기도 안성시
경기도,안성시,2022,186988.0,1953.0,0.8965298166367287,51.0,35.0,581.0,1354.0,771.0,469.0,2338.0,29326.0,-1.8040276223635088,3.0,경기도 안성시
경기도,안성시,2023,185924.0,383.0,0.4558224389562891,51.0,35.0,456.0,1354.0,770.0,470.0,1074.0,29316.0,-1.8052770764359487,3.0,경기도 안성시
경기도,안성시,2024,186964.0,1340.0,0.6620938071269128,51.0,35.0,330.0,1354.0,771.0,470.0,1798.0,29308.0,-1.8052318578912638,3.0,경기도 안성시
경기도,안성시,2025,185947.0,757.0,0.565549298271804,51.0,35.0,205.0,1354.0,771.0,470.0,1384.0,29301.0,-1.8052334943794137,3.0,경기도 안성시
경기도,안성시,2026,186942.0,1112.0,0.6107365788563016,51.0,35.0,80.0,1354.0,771.0,470.0,1621.0,29295.0,-1.8052334351538575,3.0,경기도 안성시
경기도,안성시,2027,185969.0,895.0,0.58958684853154,51.0,35.0,-45.0,1354.0,771.0,470.0,1485.0,29291.0,-1.8052334372972683,3.0,경기도 안성시
경기도,안성시,2028,186921.0,1027.0,0.5994858972687991,51.0,35.0,-170.0,1354.0,771.0,470.0,1563.0,29288.0,-1.8052334372196968,3.0,경기도 안성시
경기도,안성시,2029,185990.0,947.0,0.5948526861404329,51.0,35.0,-295.0,1354.0,771.0,470.0,1518.0,29285.0,-1.805233437222504,3.0,경기도 안성시
경기도,안성시,2030,186900.0,996.0,0.5970212425269893,51.0,35.0,-420.0,1354.0,771.0,470.0,1544.0,29283.0,-1.8052334372224024,3.0,경기도 안성시
경기도,안양시,2013,607877.0,-3535.0,-0.578169876,86.0,41.0,5182.0,2225.0,3913.0,1116.0,-6864.0,118874.0,-4.366784123,1.015,경기도 안양시
경기도,안양시,2014,600809.0,-7068.0,-1.162735224,88.0,41.0,5183.0,2213.0,3619.0,1103.0,-10200.0,113147.0,-4.817706143,1.245,경기도 안양시
경기도,안양시,2015,597789.0,-3020.0,-0.502655586,86.0,41.0,5160.0,2276.0,3774.0,1062.0,-6363.0,108209.0,-4.364234138,1.917,경기도 안양시
경기도,안양시,2016,597414.0,-375.0,-0.062731164,87.0,41.0,4776.0,2340.0,3308.0,985.0,-3255.0,103928.0,-3.956232846,2.646,경기도 안양시
경기도,안양시,2017,587764.0,-9650.0,-1.615295256,83.0,41.0,4125.0,2380.0,3158.0,1002.0,-11526.0,99187.0,-4.561812024,3.322,경기도 안양시
경기도,안양시,2018,576831.0,-10933.0,-1.860100312,82.0,41.0,4066.0,2374.0,2935.0,1007.0,-12899.0,94224.0,-5.003679918,4.244,경기도 안양시
경기도,안양시,2019,567044.0,-9787.0,-1.696684124,79.0,41.0,3830.0,2360.0,2693.0,984.0,-11347.0,89472.0,-5.04330107,4.379,경기도 안양시
경기도,안양시,2020,550027.0,-17017.0,-3.001001686,77.0,41.0,3276.0,2458.0,2337.0,904.0,-17963.0,84596.0,-5.449749642,3.939,경기도 안양시
경기도,안양시,2021,543169.0,-17888.0,-2.7233452200601045,76.0,41.0,3107.0,2529.0,2177.0,871.0,-18820.0,84602.0,-5.7018246641563595,4.0,경기도 안양시
경기도,안양시,2022,536509.0,-18758.0,-2.714321818288011,75.0,41.0,3129.0,2524.0,2016.0,864.0,-19676.0,84608.0,-5.649505431134642,4.0,경기도 안양시
경기도,안양시,2023,530042.0,-19627.0,-2.7140285718142976,74.0,41.0,3126.0,2524.0,1856.0,863.0,-20533.0,84614.0,-5.660364508406816,4.0,경기도 안양시
경기도,안양시,2024,523763.0,-20497.0,-2.714019041761606,74.0,41.0,3126.0,2524.0,1696.0,863.0,-21389.0,84620.0,-5.658110661161882,4.0,경기도 안양시
경기도,안양시,2025,517665.0,-21365.0,-2.714018732049768,73.0,41.0,3126.0,2524.0,1535.0,863.0,-22245.0,84625.0,-5.658578456654646,4.0,경기도 안양시
경기도,안양시,2026,511744.0,-22233.0,-2.714018721984617,73.0,41.0,3126.0,2524.0,1375.0,863.0,-23102.0,84631.0,-5.658481363728964,4.0,경기도 안양시
경기도,안양시,2027,505994.0,-23101.0,-2.714018721657515,73.0,41.0,3126.0,2524.0,1215.0,863.0,-23958.0,84637.0,-5.6585015157748115,4.0,경기도 안양시
경기도,안양시,2028,500411.0,-23969.0,-2.7140187216468847,72.0,41.0,3126.0,2524.0,1055.0,863.0,-24814.0,84643.0,-5.658497333132781,4.0,경기도 안양시
경기도,안양시,2029,494989.0,-24835.0,-2.7140187216465392,72.0,41.0,3126.0,2524.0,895.0,863.0,-25670.0,84649.0,-5.658498201257759,4.0,경기도 안양시
경기도,안양시,2030,489725.0,-25702.0,-2.714018721646528,72.0,41.0,3126.0,2524.0,734.0,863.0,-26526.0,84655.0,-5.658498021074761,4.0,경기도 안양시
경기도,양주시,2013,199143.0,-1167.0,-0.582596975,45.0,31.0,1692.0,1045.0,1099.0,598.0,-1933.0,39478.0,-1.415907105,0.248,경기도 양주시
경기도,양주시,2014,202072.0,2929.0,1.470802388,46.0,31.0,1689.0,1038.0,1030.0,577.0,2203.0,39419.0,-0.149450327,0.536,경기도 양주시
경기도,양주시,2015,205184.0,3112.0,1.540045132,47.0,32.0,1624.0,992.0,1070.0,569.0,2302.0,39161.0,-0.65450671,1.04,경기도 양주시
경기도,양주시,2016,205513.0,329.0,0.160343886,47.0,32.0,1525.0,1166.0,971.0,523.0,-245.0,38501.0,-1.685350221,1.71,경기도 양주시
경기도,양주시,2017,212146.0,6633.0,3.227533051,48.0,32.0,1402.0,1151.0,910.0,536.0,6285.0,38520.0,0.049349368,2.025,경기도 양주시
경기도,양주시,2018,216951.0,4805.0,2.26494961,49.0,33.0,1304.0,1244.0,994.0,602.0,4664.0,38537.0,0.044132918,3.121,경기도 양주시
경기도,양주시,2019,222314.0,5363.0,2.471986762,48.0,33.0,1256.0,1364.0,958.0,595.0,5335.0,38524.0,-0.033733814,3.194,경기도 양주시
경기도,양주시,2020,230359.0,8045.0,3.618755454,47.0,34.0,1243.0,1431.0,896.0,613.0,8188.0,39092.0,1.474405565,3.743,경기도 양주시
경기도,양주시,2021,234702.0,6475.0,2.875316689259596,47.0,34.0,1248.0,1472.0,917.0,604.0,7849.0,39021.0,0.694652389367465,4.0,경기도 양주시
경기도,양주시,2022,239045.0,7006.0,3.137381247379703,47.0,34.0,1251.0,1512.0,916.0,598.0,8131.0,38973.0,0.8322972979992821,5.0,경기도 양주시
경기도,양주시,2023,243387.0,6826.0,3.045002646908596,47.0,34.0,1253.0,1551.0,916.0,594.0,7896.0,38940.0,0.8079997106802023,5.0,경기도 양주시
경기도,양주시,2024,247730.0,6887.0,3.077566400993531,47.0,34.0,1255.0,1590.0,916.0,591.0,8091.0,38918.0,0.812288810476167,6.0,경기도 양주시
경기도,양주시,2025,252073.0,6866.0,3.066087572837482,47.0,34.0,1256.0,1628.0,916.0,589.0,7929.0,38904.0,0.8115316827491149,6.0,경기도 양주시
경기도,양주시,2026,256415.0,6873.0,3.0701338967193177,47.0,34.0,1257.0,1665.0,916.0,588.0,8064.0,38893.0,0.8116653337300528,7.0,경기도 양주시
경기도,양주시,2027,260757.0,6871.0,3.0687075545235696,47.0,34.0,1258.0,1702.0,916.0,588.0,7952.0,38887.0,0.8116417411655918,7.0,경기도 양주시
경기도,양주시,2028,265100.0,6872.0,3.069210344739772,47.0,34.0,1258.0,1738.0,916.0,587.0,8045.0,38882.0,0.8116459058121507,7.0,경기도 양주시
경기도,양주시,2029,269442.0,6872.0,3.069033109569795,47.0,34.0,1258.0,1773.0,916.0,587.0,7968.0,38879.0,0.8116451706533684,8.0,경기도 양주시
경기도,양주시,2030,273784.0,6872.0,3.069095585537832,47.0,34.0,1259.0,1807.0,916.0,586.0,8032.0,38877.0,0.8116453004263101,8.0,경기도 양주시
경기도,양평군,2013,103620.0,1427.0,1.396377443,26.0,21.0,630.0,827.0,455.0,259.0,1565.0,15951.0,-0.70961718,0.705,경기도 양평군
경기도,양평군,2014,105379.0,1759.0,1.697548736,26.0,22.0,666.0,905.0,437.0,226.0,1955.0,15800.0,-0.946649113,0.837,경기도 양평군
경기도,양평군,2015,108316.0,2937.0,2.787082815,26.0,22.0,602.0,886.0,497.0,231.0,3103.0,15906.0,0.670886076,1.108,경기도 양평군
경기도,양평군,2016,111367.0,3051.0,2.816758374,27.0,22.0,629.0,981.0,445.0,243.0,3290.0,15819.0,-0.54696341,1.815,경기도 양평군
경기도,양평군,2017,115105.0,3738.0,3.356470049,27.0,22.0,618.0,1043.0,462.0,237.0,4174.0,15991.0,1.087300082,3.579,경기도 양평군
경기도,양평군,2018,116095.0,990.0,0.860084271,25.0,22.0,520.0,981.0,418.0,237.0,1397.0,15779.0,-1.325745732,3.41,경기도 양평군
경기도,양평군,2019,116874.0,779.0,0.671002196,25.0,22.0,530.0,990.0,380.0,268.0,1222.0,15523.0,-1.622409532,3.151,경기도 양평군
경기도,양평군,2020,118810.0,1936.0,1.656484761,25.0,22.0,493.0,1042.0,342.0,240.0,2440.0,15414.0,-0.702183856,3.374,경기도 양평군
경기도,양평군,2021,120352.0,1880.0,1.7541593511450368,25.0,22.0,503.0,1058.0,364.0,243.0,2279.0,15452.0,-0.5140205558977209,3.0,경기도 양평군
경기도,양평군,2022,121774.0,1851.0,1.7993259929578687,25.0,22.0,500.0,1075.0,342.0,242.0,2197.0,15418.0,-0.5123852248136803,3.0,경기도 양평군
경기도,양평군,2023,123085.0,1836.0,1.8202119319684078,25.0,22.0,501.0,1091.0,364.0,242.0,2154.0,15448.0,-0.5123710121178306,3.0,경기도 양평군
경기도,양평군,2024,124295.0,1829.0,1.8298699988700748,25.0,22.0,500.0,1107.0,342.0,242.0,2133.0,15422.0,-0.5123708885950008,3.0,경기도 양평군
경기도,양평군,2025,125410.0,1825.0,1.8343360779977602,25.0,22.0,501.0,1124.0,364.0,242.0,2121.0,15445.0,-0.5123708875214613,3.0,경기도 양평군
경기도,양평군,2026,126439.0,1823.0,1.8364012803801648,25.0,22.0,501.0,1140.0,342.0,242.0,2116.0,15424.0,-0.5123708875121311,3.0,경기도 양평군
경기도,양평군,2027,127388.0,1822.0,1.8373562703743749,25.0,22.0,501.0,1156.0,364.0,242.0,2113.0,15443.0,-0.5123708875120501,3.0,경기도 양평군
경기도,양평군,2028,128263.0,1821.0,1.8377978764352683,25.0,22.0,501.0,1173.0,342.0,242.0,2111.0,15426.0,-0.5123708875120494,3.0,경기도 양평군
경기도,양평군,2029,129070.0,1821.0,1.8380020837193236,25.0,22.0,501.0,1189.0,364.0,242.0,2110.0,15441.0,-0.5123708875120494,3.0,경기도 양평군
경기도,양평군,2030,129815.0,1821.0,1.8380965131634688,25.0,22.0,501.0,1205.0,342.0,242.0,2110.0,15428.0,-0.5123708875120494,3.0,경기도 양평군
경기도,연천군,2013,45610.0,11.0,0.024123336,14.0,13.0,437.0,430.0,245.0,139.0,-2.0,6888.0,-4.479267785,0.199,경기도 연천군
경기도,연천군,2014,45363.0,-247.0,-0.541547906,14.0,13.0,413.0,385.0,223.0,111.0,-287.0,6572.0,-4.587688734,0.271,경기도 연천군
경기도,연천군,2015,45725.0,362.0,0.798007186,14.0,13.0,376.0,444.0,245.0,111.0,416.0,6330.0,-3.682288497,0.725,경기도 연천군
경기도,연천군,2016,45907.0,182.0,0.398031711,14.0,13.0,403.0,447.0,230.0,112.0,219.0,6107.0,-3.522906793,1.106,경기도 연천군
경기도,연천군,2017,45431.0,-476.0,-1.036878907,13.0,13.0,338.0,449.0,248.0,110.0,-374.0,5882.0,-3.684296709,1.501,경기도 연천군
경기도,연천군,2018,44633.0,-798.0,-1.756509872,13.0,13.0,329.0,455.0,269.0,87.0,-689.0,5674.0,-3.536212173,6.144,경기도 연천군
경기도,연천군,2019,43824.0,-809.0,-1.812560213,13.0,13.0,275.0,453.0,214.0,81.0,-637.0,5364.0,-5.4635178,2.698,경기도 연천군
경기도,연천군,2020,43516.0,-308.0,-0.702811245,13.0,13.0,243.0,470.0,206.0,108.0,-107.0,5249.0,-2.143922446,1.822,경기도 연천군
경기도,연천군,2021,43374.0,-190.0,-0.4189552948498837,13.0,13.0,220.0,460.0,229.0,112.0,-132.0,5026.0,-5.018358949799994,2.0,경기도 연천군
경기도,연천군,2022,43242.0,-248.0,-0.5558266532898293,13.0,13.0,197.0,466.0,234.0,110.0,-145.0,4803.0,-3.3096661384093125,2.0,경기도 연천군
경기도,연천군,2023,43119.0,-219.0,-0.4898292036986237,13.0,13.0,174.0,463.0,234.0,111.0,-151.0,4580.0,-4.325389087877304,2.0,경기도 연천군
경기도,연천군,2024,43005.0,-234.0,-0.5216522483603367,13.0,13.0,152.0,464.0,234.0,110.0,-154.0,4357.0,-3.721598223189183,2.0,경기도 연천군
경기도,연천군,2025,42899.0,-227.0,-0.5063076225026077,13.0,13.0,129.0,463.0,234.0,111.0,-155.0,4134.0,-4.0805183484770655,2.0,경기도 연천군
경기도,연천군,2026,42801.0,-230.0,-0.5137065859021397,13.0,13.0,106.0,464.0,234.0,110.0,-156.0,3910.0,-3.8671602739006787,2.0,경기도 연천군
경기도,연천군,2027,42709.0,-228.0,-0.5101389095120348,13.0,13.0,83.0,464.0,234.0,111.0,-156.0,3687.0,-3.993989796069242,2.0,경기도 연천군
경기도,연천군,2028,42624.0,-229.0,-0.5118591930351722,13.0,13.0,60.0,464.0,234.0,111.0,-156.0,3464.0,-3.9185966911893653,2.0,경기도 연천군
경기도,연천군,2029,42545.0,-229.0,-0.5110296964451266,13.0,13.0,37.0,464.0,234.0,111.0,-156.0,3241.0,-3.963413703555568,2.0,경기도 연천군
경기도,연천군,2030,42472.0,-229.0,-0.511429668068201,13.0,13.0,14.0,464.0,234.0,111.0,-156.0,3018.0,-3.9367724795254317,2.0,경기도 연천군
경기도,오산시,2013,205460.0,5169.0,2.580745016,47.0,21.0,2683.0,659.0,1600.0,537.0,3016.0,41362.0,2.151095305,1.093,경기도 오산시
경기도,오산시,2014,208565.0,3105.0,1.511243064,48.0,21.0,2700.0,654.0,1522.0,540.0,854.0,41742.0,0.918717664,1.624,경기도 오산시
경기도,오산시,2015,206828.0,-1737.0,-0.832833889,49.0,22.0,2537.0,696.0,1411.0,507.0,-3716.0,40782.0,-2.299841886,1.547,경기도 오산시
경기도,오산시,2016,208656.0,1828.0,0.883826174,50.0,22.0,2261.0,689.0,1373.0,513.0,116.0,40691.0,-0.223137659,1.792,경기도 오산시
경기도,오산시,2017,213437.0,4781.0,2.291331186,50.0,22.0,1959.0,716.0,1294.0,519.0,3454.0,41252.0,1.378683247,2.711,경기도 오산시
경기도,오산시,2018,220070.0,6633.0,3.107708598,50.0,23.0,1847.0,771.0,1332.0,538.0,5426.0,41854.0,1.459323184,2.877,경기도 오산시
경기도,오산시,2019,226379.0,6309.0,2.866815104,50.0,23.0,1709.0,816.0,1223.0,577.0,5326.0,41797.0,-0.1361877,3.144,경기도 오산시
경기도,오산시,2020,229725.0,3346.0,1.478052293,48.0,25.0,1506.0,842.0,1160.0,559.0,2546.0,41703.0,-0.224896524,3.309,경기도 오산시
경기도,오산시,2021,233173.0,3220.0,1.634589547153408,46.0,25.0,1348.0,868.0,1104.0,554.0,2236.0,41689.0,0.2346352493981749,4.0,경기도 오산시
경기도,오산시,2022,236621.0,3160.0,1.7140650842629817,46.0,25.0,1247.0,892.0,1048.0,550.0,2057.0,41696.0,0.3744773400100057,4.0,경기도 오산시
경기도,오산시,2023,240069.0,3132.0,1.754415613170721,45.0,25.0,1182.0,914.0,992.0,547.0,1954.0,41693.0,0.41703328812666135,4.0,경기도 오산시
경기도,오산시,2024,243516.0,3118.0,1.774901982213934,45.0,25.0,1139.0,935.0,935.0,545.0,1894.0,41695.0,0.4299836717499613,4.0,경기도 오산시
경기도,오산시,2025,246964.0,3112.0,1.7853031176621046,45.0,25.0,1112.0,954.0,879.0,544.0,1859.0,41694.0,0.4339246586956851,5.0,경기도 오산시
경기도,오산시,2026,250411.0,3109.0,1.7905838786589896,45.0,25.0,1095.0,972.0,823.0,543.0,1839.0,41694.0,0.435123957385063,5.0,경기도 오산시
경기도,오산시,2027,253858.0,3107.0,1.793264974087963,45.0,25.0,1084.0,989.0,767.0,542.0,1828.0,41694.0,0.4354889211279407,5.0,경기도 오산시
경기도,오산시,2028,257305.0,3106.0,1.794626193181859,45.0,25.0,1076.0,1004.0,711.0,542.0,1821.0,41694.0,0.435599984814406,5.0,경기도 오산시
경기도,오산시,2029,260751.0,3106.0,1.7953172977958773,45.0,25.0,1072.0,1018.0,655.0,541.0,1817.0,41694.0,0.43563378308256817,6.0,경기도 오산시
경기도,오산시,2030,264197.0,3106.0,1.7956681785539121,45.0,25.0,1069.0,1031.0,599.0,541.0,1815.0,41694.0,0.4356440683789339,6.0,경기도 오산시
경기도,용인시,2013,941477.0,25518.0,2.785932558,158.0,99.0,9032.0,3308.0,5575.0,1732.0,19395.0,199298.0,1.653090683,1.158,경기도 용인시
경기도,용인시,2014,961026.0,19549.0,2.076418224,165.0,100.0,9254.0,3397.0,5447.0,1750.0,13451.0,200660.0,0.68339873,1.069,경기도 용인시
경기도,용인시,2015,975746.0,14720.0,1.531696333,169.0,100.0,9296.0,3525.0,5207.0,1628.0,8152.0,199800.0,-0.428585667,1.512,경기도 용인시
경기도,용인시,2016,991126.0,15380.0,1.576229879,170.0,100.0,8288.0,3665.0,4680.0,1557.0,9984.0,199924.0,0.062062062,1.846,경기도 용인시
경기도,용인시,2017,1004081.0,12955.0,1.307099198,171.0,100.0,6997.0,3800.0,4528.0,1637.0,9553.0,198430.0,-0.747283968,2.238,경기도 용인시
경기도,용인시,2018,1035126.0,31045.0,3.091882029,173.0,102.0,6598.0,3960.0,4581.0,1708.0,28284.0,199897.0,0.739303533,3.527,경기도 용인시
경기도,용인시,2019,1059609.0,24483.0,2.365219307,169.0,103.0,6463.0,4144.0,4670.0,1747.0,22964.0,199250.0,-0.323666688,5.253,경기도 용인시
경기도,용인시,2020,1074176.0,14567.0,1.374752385,165.0,103.0,6252.0,4285.0,4232.0,1730.0,12693.0,197850.0,-0.702634881,4.067,경기도 용인시
경기도,용인시,2021,1092899.0,17558.0,1.9193649762716034,163.0,103.0,6102.0,4382.0,4093.0,1700.0,14452.0,197647.0,-0.5921136736390991,3.0,경기도 용인시
경기도,용인시,2022,1111579.0,18183.0,2.0017896237983592,162.0,103.0,6123.0,4470.0,4081.0,1703.0,14953.0,197445.0,-0.634926743718637,4.0,경기도 용인시
경기도,용인시,2023,1130216.0,18313.0,2.0142642206563703,162.0,103.0,6120.0,4551.0,4080.0,1703.0,15096.0,197243.0,-0.6183420627021693,4.0,경기도 용인시
경기도,용인시,2024,1148809.0,18340.0,2.016152194356463,162.0,103.0,6120.0,4624.0,4080.0,1703.0,15136.0,197042.0,-0.6247665411127807,4.0,경기도 용인시
경기도,용인시,2025,1167359.0,18346.0,2.0164379306197517,162.0,103.0,6120.0,4692.0,4080.0,1703.0,15148.0,196842.0,-0.6222778635911914,4.0,경기도 용인시
경기도,용인시,2026,1185867.0,18347.0,2.0164811755082552,162.0,103.0,6120.0,4753.0,4080.0,1703.0,15151.0,196643.0,-0.6232419131856665,4.0,경기도 용인시
경기도,용인시,2027,1204331.0,18347.0,2.016487720426146,162.0,103.0,6120.0,4810.0,4080.0,1703.0,15152.0,196444.0,-0.6228684651946973,4.0,경기도 용인시
경기도,용인시,2028,1222752.0,18348.0,2.0164887109698073,162.0,103.0,6120.0,4861.0,4080.0,1703.0,15152.0,196246.0,-0.6230131293310219,4.0,경기도 용인시
경기도,용인시,2029,1241130.0,18348.0,2.016488860884101,162.0,103.0,6120.0,4908.0,4080.0,1703.0,15152.0,196049.0,-0.6229570901693592,4.0,경기도 용인시
경기도,용인시,2030,1259466.0,18348.0,2.01648888357295,162.0,103.0,6120.0,4951.0,4080.0,1703.0,15152.0,195852.0,-0.6229787982977153,4.0,경기도 용인시
경기도,의왕시,2013,159772.0,5015.0,3.240564239,23.0,13.0,1548.0,606.0,1000.0,312.0,3904.0,30365.0,-0.164392569,0.991,경기도 의왕시
경기도,의왕시,2014,158482.0,-1290.0,-0.807400546,23.0,13.0,1427.0,640.0,877.0,290.0,-2115.0,29437.0,-3.056150173,2.002,경기도 의왕시
