연도,총인구수(명),총인구수증감,총인구수증감률,유치원 수,초등학교 수,출생건수,사망건수,혼인건수,이혼건수,순이동,학령인구(명),학령인구증감률,지가 변동률,Type,DataSetID
2016,75121.0,-1073.0,-1.408247369,24.0,21.0,786.0,884.0,251.0,147.0,-997.0,10277.0,-3.257083686,2.299,Train,557
2017,73604.0,-1517.0,-2.019408687,24.0,21.0,640.0,893.0,275.0,149.0,-1278.0,9790.0,-4.738736986,2.943,Train,557
2018,71901.0,-1703.0,-2.313732949,22.0,20.0,533.0,936.0,284.0,179.0,-1303.0,9377.0,-4.218590398,3.237,Train,557
2019,70354.0,-1547.0,-2.151569519,21.0,20.0,490.0,967.0,263.0,157.0,-1086.0,8807.0,-6.07870321,3.132,Train,557
2020,68806.0,-1548.0,-2.200301333,21.0,20.0,395.0,973.0,237.0,168.0,-991.0,8355.0,-5.13228114,2.77,Predict,557
2013,67829.0,-549.0,-0.802889818,19.0,16.0,443.0,612.0,304.0,152.0,-410.0,12387.0,-1.854052769,0.793,Train,558
2014,66772.0,-1057.0,-1.558330508,19.0,16.0,408.0,591.0,280.0,128.0,-889.0,11834.0,-4.464357794,1.543,Train,558
2015,65848.0,-924.0,-1.383813575,19.0,16.0,372.0,577.0,242.0,156.0,-762.0,11359.0,-4.013858374,2.763,Train,558
2016,65303.0,-545.0,-0.82766371,19.0,16.0,332.0,636.0,222.0,120.0,-249.0,10920.0,-3.864776829,2.846,Train,558
2017,64680.0,-623.0,-0.954014364,19.0,16.0,304.0,637.0,243.0,143.0,-318.0,10502.0,-3.827838828,3.884,Train,558
2018,63933.0,-747.0,-1.154916512,19.0,16.0,269.0,621.0,205.0,148.0,-411.0,9989.0,-4.884783851,4.637,Predict,558
2014,66772.0,-1057.0,-1.558330508,19.0,16.0,408.0,591.0,280.0,128.0,-889.0,11834.0,-4.464357794,1.543,Train,559
2015,65848.0,-924.0,-1.383813575,19.0,16.0,372.0,577.0,242.0,156.0,-762.0,11359.0,-4.013858374,2.763,Train,559
2016,65303.0,-545.0,-0.82766371,19.0,16.0,332.0,636.0,222.0,120.0,-249.0,10920.0,-3.864776829,2.846,Train,559
2017,64680.0,-623.0,-0.954014364,19.0,16.0,304.0,637.0,243.0,143.0,-318.0,10502.0,-3.827838828,3.884,Train,559
2018,63933.0,-747.0,-1.154916512,19.0,16.0,269.0,621.0,205.0,148.0,-411.0,9989.0,-4.884783851,4.637,Train,559
2019,62737.0,-1196.0,-1.870708398,19.0,16.0,281.0,595.0,201.0,134.0,-893.0,9401.0,-5.886475123,4.906,Predict,559
2015,65848.0,-924.0,-1.383813575,19.0,16.0,372.0,577.0,242.0,156.0,-762.0,11359.0,-4.013858374,2.763,Train,560
2016,65303.0,-545.0,-0.82766371,19.0,16.0,332.0,636.0,222.0,120.0,-249.0,10920.0,-3.864776829,2.846,Train,560
2017,64680.0,-623.0,-0.954014364,19.0,16.0,304.0,637.0,243.0,143.0,-318.0,10502.0,-3.827838828,3.884,Train,560
2018,63933.0,-747.0,-1.154916512,19.0,16.0,269.0,621.0,205.0,148.0,-411.0,9989.0,-4.884783851,4.637,Train,560
2019,62737.0,-1196.0,-1.870708398,19.0,16.0,281.0,595.0,201.0,134.0,-893.0,9401.0,-5.886475123,4.906,Train,560
2020,62522.0,-215.0,-0.34270048,19.0,16.0,262.0,652.0,201.0,104.0,174.0,8984.0,-4.43569833,3.502,Predict,560
2013,60522.0,82.0,0.135671741,22.0,21.0,281.0,678.0,271.0,112.0,459.0,9286.0,-2.396468362,1.188,Train,561
2014,60090.0,-432.0,-0.713790027,22.0,21.0,338.0,685.0,231.0,125.0,-118.0,8945.0,-3.672194702,1.349,Train,561
2015,60046.0,-44.0,-0.073223498,22.0,21.0,288.0,709.0,209.0,96.0,348.0,8785.0,-1.788708776,1.867,Train,561
2016,60597.0,551.0,0.917629817,22.0,21.0,253.0,690.0,222.0,120.0,977.0,8640.0,-1.650540694,1.96,Train,561
2017,60472.0,-125.0,-0.206280839,22.0,21.0,235.0,765.0,204.0,118.0,422.0,8328.0,-3.611111111,3.365,Train,561
2018,57041.0,-3431.0,-5.673700225,22.0,21.0,244.0,716.0,185.0,125.0,-2966.0,7451.0,-10.53073967,3.471,Predict,561
2014,60090.0,-432.0,-0.713790027,22.0,21.0,338.0,685.0,231.0,125.0,-118.0,8945.0,-3.672194702,1.349,Train,562
2015,60046.0,-44.0,-0.073223498,22.0,21.0,288.0,709.0,209.0,96.0,348.0,8785.0,-1.788708776,1.867,Train,562
2016,60597.0,551.0,0.917629817,22.0,21.0,253.0,690.0,222.0,120.0,977.0,8640.0,-1.650540694,1.96,Train,562
2017,60472.0,-125.0,-0.206280839,22.0,21.0,235.0,765.0,204.0,118.0,422.0,8328.0,-3.611111111,3.365,Train,562
2018,57041.0,-3431.0,-5.673700225,22.0,21.0,244.0,716.0,185.0,125.0,-2966.0,7451.0,-10.53073967,3.471,Train,562
2019,55504.0,-1537.0,-2.694553041,22.0,21.0,232.0,730.0,203.0,106.0,-1078.0,6896.0,-7.448664609,3.058,Predict,562
2015,60046.0,-44.0,-0.073223498,22.0,21.0,288.0,709.0,209.0,96.0,348.0,8785.0,-1.788708776,1.867,Train,563
2016,60597.0,551.0,0.917629817,22.0,21.0,253.0,690.0,222.0,120.0,977.0,8640.0,-1.650540694,1.96,Train,563
2017,60472.0,-125.0,-0.206280839,22.0,21.0,235.0,765.0,204.0,118.0,422.0,8328.0,-3.611111111,3.365,Train,563
2018,57041.0,-3431.0,-5.673700225,22.0,21.0,244.0,716.0,185.0,125.0,-2966.0,7451.0,-10.53073967,3.471,Train,563
2019,55504.0,-1537.0,-2.694553041,22.0,21.0,232.0,730.0,203.0,106.0,-1078.0,6896.0,-7.448664609,3.058,Train,563
2020,54529.0,-975.0,-1.756630153,22.0,21.0,203.0,738.0,150.0,119.0,-446.0,6630.0,-3.857308585,2.437,Predict,563
2013,278319.0,-22.0,-0.007903974,67.0,56.0,2607.0,1770.0,1705.0,708.0,-970.0,52708.0,-1.585226954,1.066,Train,564
2014,278098.0,-221.0,-0.079405287,68.0,56.0,2485.0,1760.0,1579.0,662.0,-1005.0,51510.0,-2.27289975,1.468,Train,564
2015,278398.0,300.0,0.107875641,67.0,56.0,2440.0,1709.0,1606.0,688.0,-543.0,50246.0,-2.453892448,1.889,Train,564
2016,277551.0,-847.0,-0.304240691,70.0,56.0,2104.0,1795.0,1437.0,673.0,-1295.0,49204.0,-2.073796919,1.257,Train,564
2017,274997.0,-2554.0,-0.920191244,70.0,56.0,1799.0,1845.0,1322.0,653.0,-2531.0,47957.0,-2.534346801,1.171,Train,564
2018,272645.0,-2352.0,-0.855282058,70.0,56.0,1529.0,1910.0,1140.0,659.0,-2070.0,46724.0,-2.571053235,-1.922,Predict,564
2014,278098.0,-221.0,-0.079405287,68.0,56.0,2485.0,1760.0,1579.0,662.0,-1005.0,51510.0,-2.27289975,1.468,Train,565
2015,278398.0,300.0,0.107875641,67.0,56.0,2440.0,1709.0,1606.0,688.0,-543.0,50246.0,-2.453892448,1.889,Train,565
2016,277551.0,-847.0,-0.304240691,70.0,56.0,2104.0,1795.0,1437.0,673.0,-1295.0,49204.0,-2.073796919,1.257,Train,565
2017,274997.0,-2554.0,-0.920191244,70.0,56.0,1799.0,1845.0,1322.0,653.0,-2531.0,47957.0,-2.534346801,1.171,Train,565
2018,272645.0,-2352.0,-0.855282058,70.0,56.0,1529.0,1910.0,1140.0,659.0,-2070.0,46724.0,-2.571053235,-1.922,Train,565
2019,270131.0,-2514.0,-0.92207816,67.0,56.0,1357.0,1925.0,1089.0,701.0,-1997.0,45374.0,-2.889307422,0.298,Predict,565
2015,278398.0,300.0,0.107875641,67.0,56.0,2440.0,1709.0,1606.0,688.0,-543.0,50246.0,-2.453892448,1.889,Train,566
2016,277551.0,-847.0,-0.304240691,70.0,56.0,2104.0,1795.0,1437.0,673.0,-1295.0,49204.0,-2.073796919,1.257,Train,566
2017,274997.0,-2554.0,-0.920191244,70.0,56.0,1799.0,1845.0,1322.0,653.0,-2531.0,47957.0,-2.534346801,1.171,Train,566
2018,272645.0,-2352.0,-0.855282058,70.0,56.0,1529.0,1910.0,1140.0,659.0,-2070.0,46724.0,-2.571053235,-1.922,Train,566
2019,270131.0,-2514.0,-0.92207816,67.0,56.0,1357.0,1925.0,1089.0,701.0,-1997.0,45374.0,-2.889307422,0.298,Train,566
2020,267859.0,-2272.0,-0.841073405,67.0,56.0,1296.0,1847.0,1015.0,640.0,-1768.0,43824.0,-3.416053246,0.814,Predict,566
2013,91218.0,-1099.0,-1.190463295,41.0,36.0,559.0,1001.0,385.0,200.0,-729.0,13559.0,-3.011444921,0.802,Train,567
2014,90108.0,-1110.0,-1.216865092,42.0,36.0,518.0,1014.0,370.0,211.0,-643.0,13014.0,-4.019470462,1.563,Train,567
2015,88721.0,-1387.0,-1.539263994,41.0,36.0,476.0,1000.0,337.0,198.0,-876.0,12476.0,-4.134009528,1.576,Train,567
2016,87782.0,-939.0,-1.058374004,40.0,36.0,454.0,1053.0,302.0,208.0,-389.0,11900.0,-4.61686438,1.884,Train,567
2017,86926.0,-856.0,-0.975142968,40.0,36.0,417.0,1029.0,313.0,173.0,-213.0,11467.0,-3.638655462,3.025,Train,567
2018,85331.0,-1595.0,-1.834894048,40.0,36.0,353.0,1064.0,267.0,186.0,-934.0,10893.0,-5.00566844,3.333,Predict,567
2014,90108.0,-1110.0,-1.216865092,42.0,36.0,518.0,1014.0,370.0,211.0,-643.0,13014.0,-4.019470462,1.563,Train,568
2015,88721.0,-1387.0,-1.539263994,41.0,36.0,476.0,1000.0,337.0,198.0,-876.0,12476.0,-4.134009528,1.576,Train,568
2016,87782.0,-939.0,-1.058374004,40.0,36.0,454.0,1053.0,302.0,208.0,-389.0,11900.0,-4.61686438,1.884,Train,568
2017,86926.0,-856.0,-0.975142968,40.0,36.0,417.0,1029.0,313.0,173.0,-213.0,11467.0,-3.638655462,3.025,Train,568
2018,85331.0,-1595.0,-1.834894048,40.0,36.0,353.0,1064.0,267.0,186.0,-934.0,10893.0,-5.00566844,3.333,Train,568
2019,83895.0,-1436.0,-1.682858516,40.0,36.0,297.0,996.0,240.0,234.0,-751.0,10413.0,-4.406499587,3.035,Predict,568
2015,88721.0,-1387.0,-1.539263994,41.0,36.0,476.0,1000.0,337.0,198.0,-876.0,12476.0,-4.134009528,1.576,Train,569
2016,87782.0,-939.0,-1.058374004,40.0,36.0,454.0,1053.0,302.0,208.0,-389.0,11900.0,-4.61686438,1.884,Train,569
2017,86926.0,-856.0,-0.975142968,40.0,36.0,417.0,1029.0,313.0,173.0,-213.0,11467.0,-3.638655462,3.025,Train,569
2018,85331.0,-1595.0,-1.834894048,40.0,36.0,353.0,1064.0,267.0,186.0,-934.0,10893.0,-5.00566844,3.333,Train,569
2019,83895.0,-1436.0,-1.682858516,40.0,36.0,297.0,996.0,240.0,234.0,-751.0,10413.0,-4.406499587,3.035,Train,569
2020,82450.0,-1445.0,-1.722391084,40.0,36.0,293.0,1094.0,289.0,185.0,-644.0,9916.0,-4.772880054,2.277,Predict,569
2013,86460.0,-540.0,-0.620689655,29.0,27.0,616.0,835.0,357.0,190.0,-350.0,15486.0,-2.339660718,0.735,Train,570
2014,85643.0,-817.0,-0.94494564,29.0,27.0,571.0,851.0,334.0,184.0,-540.0,14999.0,-3.144775927,1.425,Train,570
2015,84856.0,-787.0,-0.918930911,29.0,27.0,514.0,846.0,309.0,168.0,-471.0,14499.0,-3.33355557,1.767,Train,570
2016,84188.0,-668.0,-0.787215989,29.0,27.0,520.0,866.0,328.0,162.0,-358.0,13938.0,-3.869232361,1.847,Train,570
2017,83281.0,-907.0,-1.077350691,29.0,27.0,433.0,876.0,324.0,159.0,-461.0,13331.0,-4.355000717,2.926,Train,570
2018,82554.0,-727.0,-0.872948211,28.0,27.0,450.0,928.0,261.0,201.0,-290.0,12711.0,-4.650813892,3.072,Predict,570
2014,85643.0,-817.0,-0.94494564,29.0,27.0,571.0,851.0,334.0,184.0,-540.0,14999.0,-3.144775927,1.425,Train,571
2015,84856.0,-787.0,-0.918930911,29.0,27.0,514.0,846.0,309.0,168.0,-471.0,14499.0,-3.33355557,1.767,Train,571
2016,84188.0,-668.0,-0.787215989,29.0,27.0,520.0,866.0,328.0,162.0,-358.0,13938.0,-3.869232361,1.847,Train,571
2017,83281.0,-907.0,-1.077350691,29.0,27.0,433.0,876.0,324.0,159.0,-461.0,13331.0,-4.355000717,2.926,Train,571
2018,82554.0,-727.0,-0.872948211,28.0,27.0,450.0,928.0,261.0,201.0,-290.0,12711.0,-4.650813892,3.072,Train,571
2019,81441.0,-1113.0,-1.348208445,28.0,27.0,427.0,853.0,269.0,172.0,-707.0,12007.0,-5.538509952,2.768,Predict,571
2015,84856.0,-787.0,-0.918930911,29.0,27.0,514.0,846.0,309.0,168.0,-471.0,14499.0,-3.33355557,1.767,Train,572
2016,84188.0,-668.0,-0.787215989,29.0,27.0,520.0,866.0,328.0,162.0,-358.0,13938.0,-3.869232361,1.847,Train,572
2017,83281.0,-907.0,-1.077350691,29.0,27.0,433.0,876.0,324.0,159.0,-461.0,13331.0,-4.355000717,2.926,Train,572
2018,82554.0,-727.0,-0.872948211,28.0,27.0,450.0,928.0,261.0,201.0,-290.0,12711.0,-4.650813892,3.072,Train,572
2019,81441.0,-1113.0,-1.348208445,28.0,27.0,427.0,853.0,269.0,172.0,-707.0,12007.0,-5.538509952,2.768,Train,572
2020,80662.0,-779.0,-0.956520671,28.0,27.0,381.0,994.0,211.0,171.0,-187.0,11498.0,-4.239193804,2.458,Predict,572
2013,25398.0,77.0,0.304095415,9.0,10.0,151.0,290.0,112.0,52.0,200.0,3531.0,-1.423785595,0.686,Train,573
2014,25390.0,-8.0,-0.031498543,9.0,10.0,168.0,288.0,96.0,50.0,107.0,3488.0,-1.21778533,1.107,Train,573
2015,25220.0,-170.0,-0.669554943,9.0,10.0,144.0,258.0,117.0,46.0,-65.0,3374.0,-3.268348624,1.692,Train,573
2016,24949.0,-271.0,-1.074544013,9.0,10.0,124.0,318.0,85.0,30.0,-72.0,3256.0,-3.497332543,1.545,Train,573
2017,24809.0,-140.0,-0.561144735,9.0,10.0,104.0,304.0,73.0,30.0,55.0,3127.0,-3.961916462,3.44,Train,573
2018,24589.0,-220.0,-0.886774961,9.0,10.0,79.0,340.0,94.0,52.0,38.0,3035.0,-2.942117045,3.187,Predict,573
2014,25390.0,-8.0,-0.031498543,9.0,10.0,168.0,288.0,96.0,50.0,107.0,3488.0,-1.21778533,1.107,Train,574
2015,25220.0,-170.0,-0.669554943,9.0,10.0,144.0,258.0,117.0,46.0,-65.0,3374.0,-3.268348624,1.692,Train,574
2016,24949.0,-271.0,-1.074544013,9.0,10.0,124.0,318.0,85.0,30.0,-72.0,3256.0,-3.497332543,1.545,Train,574
2017,24809.0,-140.0,-0.561144735,9.0,10.0,104.0,304.0,73.0,30.0,55.0,3127.0,-3.961916462,3.44,Train,574
2018,24589.0,-220.0,-0.886774961,9.0,10.0,79.0,340.0,94.0,52.0,38.0,3035.0,-2.942117045,3.187,Train,574
2019,24303.0,-286.0,-1.163121721,9.0,10.0,73.0,341.0,88.0,55.0,-32.0,2913.0,-4.019769357,2.822,Predict,574
2015,25220.0,-170.0,-0.669554943,9.0,10.0,144.0,258.0,117.0,46.0,-65.0,3374.0,-3.268348624,1.692,Train,575
2016,24949.0,-271.0,-1.074544013,9.0,10.0,124.0,318.0,85.0,30.0,-72.0,3256.0,-3.497332543,1.545,Train,575
2017,24809.0,-140.0,-0.561144735,9.0,10.0,104.0,304.0,73.0,30.0,55.0,3127.0,-3.961916462,3.44,Train,575
2018,24589.0,-220.0,-0.886774961,9.0,10.0,79.0,340.0,94.0,52.0,38.0,3035.0,-2.942117045,3.187,Train,575
2019,24303.0,-286.0,-1.163121721,9.0,10.0,73.0,341.0,88.0,55.0,-32.0,2913.0,-4.019769357,2.822,Train,575
2020,24036.0,-267.0,-1.098629799,9.0,10.0,89.0,351.0,69.0,48.0,8.0,2858.0,-1.888087882,2.47,Predict,575
2013,59164.0,295.0,0.50111264,25.0,22.0,298.0,689.0,246.0,137.0,672.0,8861.0,-0.393435252,0.987,Train,576
2014,57534.0,-1630.0,-2.755053749,25.0,22.0,320.0,653.0,238.0,124.0,-1313.0,8230.0,-7.121092427,1.487,Train,576
2015,56848.0,-686.0,-1.192338443,25.0,22.0,267.0,684.0,214.0,121.0,-288.0,7849.0,-4.629404617,2.159,Train,576
2016,57005.0,157.0,0.276175063,25.0,22.0,268.0,694.0,179.0,132.0,539.0,7675.0,-2.21684291,2.293,Train,576
2017,56086.0,-919.0,-1.612139286,25.0,22.0,290.0,699.0,187.0,109.0,-486.0,7226.0,-5.850162866,4.072,Train,576
2018,54441.0,-1645.0,-2.932995757,25.0,22.0,215.0,710.0,190.0,136.0,-1180.0,6719.0,-7.01632992,4.036,Predict,576
2014,57534.0,-1630.0,-2.755053749,25.0,22.0,320.0,653.0,238.0,124.0,-1313.0,8230.0,-7.121092427,1.487,Train,577
2015,56848.0,-686.0,-1.192338443,25.0,22.0,267.0,684.0,214.0,121.0,-288.0,7849.0,-4.629404617,2.159,Train,577
2016,57005.0,157.0,0.276175063,25.0,22.0,268.0,694.0,179.0,132.0,539.0,7675.0,-2.21684291,2.293,Train,577
2017,56086.0,-919.0,-1.612139286,25.0,22.0,290.0,699.0,187.0,109.0,-486.0,7226.0,-5.850162866,4.072,Train,577
2018,54441.0,-1645.0,-2.932995757,25.0,22.0,215.0,710.0,190.0,136.0,-1180.0,6719.0,-7.01632992,4.036,Train,577
2019,53295.0,-1146.0,-2.105031135,25.0,22.0,226.0,702.0,195.0,120.0,-694.0,6342.0,-5.610954011,3.085,Predict,577
2015,56848.0,-686.0,-1.192338443,25.0,22.0,267.0,684.0,214.0,121.0,-288.0,7849.0,-4.629404617,2.159,Train,578
2016,57005.0,157.0,0.276175063,25.0,22.0,268.0,694.0,179.0,132.0,539.0,7675.0,-2.21684291,2.293,Train,578
2017,56086.0,-919.0,-1.612139286,25.0,22.0,290.0,699.0,187.0,109.0,-486.0,7226.0,-5.850162866,4.072,Train,578
2018,54441.0,-1645.0,-2.932995757,25.0,22.0,215.0,710.0,190.0,136.0,-1180.0,6719.0,-7.01632992,4.036,Train,578
2019,53295.0,-1146.0,-2.105031135,25.0,22.0,226.0,702.0,195.0,120.0,-694.0,6342.0,-5.610954011,3.085,Train,578
2020,52140.0,-1155.0,-2.167182663,25.0,22.0,169.0,702.0,167.0,118.0,-616.0,6025.0,-4.99842321,2.749,Predict,578
2013,30272.0,217.0,0.722009649,15.0,15.0,161.0,385.0,113.0,65.0,430.0,4397.0,-0.767321146,0.622,Train,579
2014,30368.0,96.0,0.317124736,15.0,15.0,148.0,396.0,119.0,53.0,327.0,4332.0,-1.478280646,1.557,Train,579
2015,30248.0,-120.0,-0.395152792,15.0,15.0,186.0,401.0,114.0,63.0,99.0,4258.0,-1.708217913,1.888,Train,579
2016,29949.0,-299.0,-0.988495107,15.0,15.0,252.0,383.0,105.0,56.0,-192.0,4058.0,-4.697040864,2.077,Train,579
2017,29698.0,-251.0,-0.838091422,15.0,15.0,219.0,371.0,103.0,40.0,-94.0,3896.0,-3.992114342,3.481,Train,579
2018,29209.0,-489.0,-1.646575527,15.0,15.0,216.0,409.0,63.0,57.0,-298.0,3728.0,-4.31211499,3.215,Predict,579
2014,30368.0,96.0,0.317124736,15.0,15.0,148.0,396.0,119.0,53.0,327.0,4332.0,-1.478280646,1.557,Train,580
2015,30248.0,-120.0,-0.395152792,15.0,15.0,186.0,401.0,114.0,63.0,99.0,4258.0,-1.708217913,1.888,Train,580
2016,29949.0,-299.0,-0.988495107,15.0,15.0,252.0,383.0,105.0,56.0,-192.0,4058.0,-4.697040864,2.077,Train,580
2017,29698.0,-251.0,-0.838091422,15.0,15.0,219.0,371.0,103.0,40.0,-94.0,3896.0,-3.992114342,3.481,Train,580
2018,29209.0,-489.0,-1.646575527,15.0,15.0,216.0,409.0,63.0,57.0,-298.0,3728.0,-4.31211499,3.215,Train,580
2019,28382.0,-827.0,-2.831319114,15.0,15.0,181.0,437.0,93.0,46.0,-587.0,3496.0,-6.223175966,2.958,Predict,580
2015,30248.0,-120.0,-0.395152792,15.0,15.0,186.0,401.0,114.0,63.0,99.0,4258.0,-1.708217913,1.888,Train,581
2016,29949.0,-299.0,-0.988495107,15.0,15.0,252.0,383.0,105.0,56.0,-192.0,4058.0,-4.697040864,2.077,Train,581
2017,29698.0,-251.0,-0.838091422,15.0,15.0,219.0,371.0,103.0,40.0,-94.0,3896.0,-3.992114342,3.481,Train,581
2018,29209.0,-489.0,-1.646575527,15.0,15.0,216.0,409.0,63.0,57.0,-298.0,3728.0,-4.31211499,3.215,Train,581
2019,28382.0,-827.0,-2.831319114,15.0,15.0,181.0,437.0,93.0,46.0,-587.0,3496.0,-6.223175966,2.958,Train,581
2020,27810.0,-572.0,-2.015361849,15.0,15.0,166.0,394.0,66.0,62.0,-352.0,3312.0,-5.263157895,2.481,Predict,581
2013,86978.0,814.0,0.944710088,33.0,29.0,812.0,728.0,459.0,207.0,669.0,14469.0,0.808193409,1.12,Train,582
2014,90377.0,3399.0,3.907884752,34.0,29.0,797.0,695.0,491.0,192.0,3285.0,14881.0,2.847466998,1.816,Train,582
2015,95303.0,4926.0,5.450501787,37.0,29.0,902.0,787.0,468.0,180.0,4781.0,15556.0,4.535985485,2.515,Train,582
2016,95480.0,177.0,0.185723429,36.0,29.0,809.0,823.0,431.0,197.0,133.0,15109.0,-2.873489329,3.073,Train,582
2017,95975.0,495.0,0.51843318,37.0,29.0,712.0,811.0,432.0,200.0,561.0,15067.0,-0.277980012,4.856,Train,582
2018,94444.0,-1531.0,-1.595207085,38.0,29.0,561.0,806.0,376.0,204.0,-1327.0,14603.0,-3.079577885,4.075,Predict,582
2014,90377.0,3399.0,3.907884752,34.0,29.0,797.0,695.0,491.0,192.0,3285.0,14881.0,2.847466998,1.816,Train,583
2015,95303.0,4926.0,5.450501787,37.0,29.0,902.0,787.0,468.0,180.0,4781.0,15556.0,4.535985485,2.515,Train,583
2016,95480.0,177.0,0.185723429,36.0,29.0,809.0,823.0,431.0,197.0,133.0,15109.0,-2.873489329,3.073,Train,583
2017,95975.0,495.0,0.51843318,37.0,29.0,712.0,811.0,432.0,200.0,561.0,15067.0,-0.277980012,4.856,Train,583
2018,94444.0,-1531.0,-1.595207085,38.0,29.0,561.0,806.0,376.0,204.0,-1327.0,14603.0,-3.079577885,4.075,Train,583
2019,92220.0,-2224.0,-2.354834611,37.0,29.0,474.0,793.0,360.0,205.0,-1912.0,14046.0,-3.814284736,3.446,Predict,583
2015,95303.0,4926.0,5.450501787,37.0,29.0,902.0,787.0,468.0,180.0,4781.0,15556.0,4.535985485,2.515,Train,584
2016,95480.0,177.0,0.185723429,36.0,29.0,809.0,823.0,431.0,197.0,133.0,15109.0,-2.873489329,3.073,Train,584
2017,95975.0,495.0,0.51843318,37.0,29.0,712.0,811.0,432.0,200.0,561.0,15067.0,-0.277980012,4.856,Train,584
2018,94444.0,-1531.0,-1.595207085,38.0,29.0,561.0,806.0,376.0,204.0,-1327.0,14603.0,-3.079577885,4.075,Train,584
2019,92220.0,-2224.0,-2.354834611,37.0,29.0,474.0,793.0,360.0,205.0,-1912.0,14046.0,-3.814284736,3.446,Train,584
2020,91609.0,-611.0,-0.662546085,37.0,29.0,396.0,804.0,310.0,210.0,-247.0,13591.0,-3.2393564,3.16,Predict,584
2013,306539.0,70.0,0.022840809,85.0,60.0,2341.0,1993.0,1635.0,737.0,-394.0,61401.0,-2.42193087,0.894,Train,585
2014,304117.0,-2422.0,-0.790111536,87.0,60.0,2257.0,1968.0,1484.0,736.0,-2795.0,58853.0,-4.149769548,1.367,Train,585
2015,302061.0,-2056.0,-0.676055597,87.0,60.0,2297.0,2036.0,1544.0,641.0,-2417.0,56500.0,-3.998096953,1.84,Train,585
2016,300479.0,-1582.0,-0.523735272,86.0,60.0,2010.0,2046.0,1344.0,670.0,-1686.0,54278.0,-3.932743363,2.005,Train,585
2017,300187.0,-292.0,-0.097178172,87.0,61.0,1874.0,2106.0,1246.0,680.0,-74.0,53055.0,-2.253214931,3.911,Train,585
2018,294062.0,-6125.0,-2.040394821,85.0,60.0,1597.0,2053.0,1063.0,677.0,-5719.0,50394.0,-5.015549901,3.87,Predict,585
2014,304117.0,-2422.0,-0.790111536,87.0,60.0,2257.0,1968.0,1484.0,736.0,-2795.0,58853.0,-4.149769548,1.367,Train,586
2015,302061.0,-2056.0,-0.676055597,87.0,60.0,2297.0,2036.0,1544.0,641.0,-2417.0,56500.0,-3.998096953,1.84,Train,586
2016,300479.0,-1582.0,-0.523735272,86.0,60.0,2010.0,2046.0,1344.0,670.0,-1686.0,54278.0,-3.932743363,2.005,Train,586
2017,300187.0,-292.0,-0.097178172,87.0,61.0,1874.0,2106.0,1246.0,680.0,-74.0,53055.0,-2.253214931,3.911,Train,586
2018,294062.0,-6125.0,-2.040394821,85.0,60.0,1597.0,2053.0,1063.0,677.0,-5719.0,50394.0,-5.015549901,3.87,Train,586
2019,287771.0,-6291.0,-2.139344764,83.0,60.0,1341.0,2169.0,1010.0,677.0,-5551.0,47494.0,-5.754653332,3.141,Predict,586
2015,302061.0,-2056.0,-0.676055597,87.0,60.0,2297.0,2036.0,1544.0,641.0,-2417.0,56500.0,-3.998096953,1.84,Train,587
2016,300479.0,-1582.0,-0.523735272,86.0,60.0,2010.0,2046.0,1344.0,670.0,-1686.0,54278.0,-3.932743363,2.005,Train,587
2017,300187.0,-292.0,-0.097178172,87.0,61.0,1874.0,2106.0,1246.0,680.0,-74.0,53055.0,-2.253214931,3.911,Train,587
2018,294062.0,-6125.0,-2.040394821,85.0,60.0,1597.0,2053.0,1063.0,677.0,-5719.0,50394.0,-5.015549901,3.87,Train,587
2019,287771.0,-6291.0,-2.139344764,83.0,60.0,1341.0,2169.0,1010.0,677.0,-5551.0,47494.0,-5.754653332,3.141,Train,587
2020,282276.0,-5495.0,-1.909504432,77.0,60.0,1199.0,2071.0,820.0,616.0,-4597.0,45195.0,-4.840611446,2.573,Predict,587
2013,29739.0,-217.0,-0.72439578,15.0,15.0,211.0,362.0,111.0,65.0,-88.0,3655.0,-3.739794575,0.819,Train,588
2014,29966.0,227.0,0.763307441,15.0,15.0,210.0,394.0,127.0,51.0,405.0,3631.0,-0.656634747,1.377,Train,588
2015,30271.0,305.0,1.017820196,14.0,15.0,189.0,375.0,94.0,55.0,492.0,3721.0,2.478656018,1.874,Train,588
2016,30197.0,-74.0,-0.244458393,14.0,15.0,162.0,388.0,111.0,48.0,129.0,3652.0,-1.854340231,2.111,Train,588
2017,30162.0,-35.0,-0.115905554,14.0,15.0,178.0,397.0,111.0,60.0,203.0,3499.0,-4.189485214,3.277,Train,588
2018,30072.0,-90.0,-0.298388701,14.0,15.0,156.0,393.0,99.0,46.0,130.0,3366.0,-3.801086025,3.128,Predict,588
2014,29966.0,227.0,0.763307441,15.0,15.0,210.0,394.0,127.0,51.0,405.0,3631.0,-0.656634747,1.377,Train,589
2015,30271.0,305.0,1.017820196,14.0,15.0,189.0,375.0,94.0,55.0,492.0,3721.0,2.478656018,1.874,Train,589
2016,30197.0,-74.0,-0.244458393,14.0,15.0,162.0,388.0,111.0,48.0,129.0,3652.0,-1.854340231,2.111,Train,589
2017,30162.0,-35.0,-0.115905554,14.0,15.0,178.0,397.0,111.0,60.0,203.0,3499.0,-4.189485214,3.277,Train,589
2018,30072.0,-90.0,-0.298388701,14.0,15.0,156.0,393.0,99.0,46.0,130.0,3366.0,-3.801086025,3.128,Train,589
