행정구역(시도),행정구역(시군구),연도,총인구수(명),총인구수증감,총인구수증감률,유치원 수,초등학교 수,출생건수,사망건수,혼인건수,이혼건수,순이동,학령인구(명),학령인구증감률,지가 변동률
전라남도,장성군,2013,46292.0,3.0,0.006481021,16.0,13.0,360.0,523.0,184.0,89.0,120.0,6724.0,-2.310039227,0.651
전라남도,완도군,2013,53619.0,-252.0,-0.467784151,24.0,21.0,389.0,598.0,265.0,97.0,-54.0,7594.0,-2.17699343,0.741
전라남도,진도군,2013,32998.0,-210.0,-0.63237774,14.0,11.0,210.0,388.0,148.0,67.0,-46.0,4705.0,-1.917865332,0.61
전라남도,신안군,2013,44162.0,264.0,0.601394141,22.0,19.0,228.0,544.0,182.0,111.0,547.0,4946.0,-3.530329627,1.349
경상북도,포항시,2013,519467.0,554.0,0.106761634,114.0,65.0,4548.0,2902.0,3342.0,1096.0,-1278.0,97138.0,-2.88336566,1.606
경상북도,경주시,2013,263283.0,-808.0,-0.305955144,63.0,43.0,1774.0,2044.0,1459.0,558.0,-633.0,45821.0,-3.247534787,1.469
경상북도,김천시,2013,135259.0,-245.0,-0.180806471,36.0,31.0,998.0,1161.0,648.0,251.0,-160.0,22480.0,-3.032394427,1.073
경상북도,안동시,2013,168461.0,159.0,0.094473031,42.0,31.0,1497.0,1394.0,791.0,316.0,17.0,28082.0,-1.154523055,2.116
경상북도,구미시,2013,419428.0,2479.0,0.594557128,89.0,47.0,4790.0,1502.0,3236.0,820.0,-958.0,91345.0,-1.951418482,1.468
경상북도,영주시,2013,112625.0,-922.0,-0.811998556,26.0,18.0,703.0,1010.0,459.0,183.0,-649.0,19357.0,-3.292366107,1.063
경상북도,영천시,2013,100778.0,-1020.0,-1.001984322,25.0,19.0,711.0,983.0,510.0,226.0,-788.0,14110.0,-4.474984767,1.916
경상북도,상주시,2013,103346.0,-836.0,-0.802441881,36.0,28.0,577.0,1178.0,412.0,184.0,-282.0,15213.0,-3.40952381,1.223
경상북도,문경시,2013,75664.0,-235.0,-0.309621998,26.0,17.0,547.0,767.0,312.0,133.0,-30.0,11757.0,-1.243175136,1.085
경상북도,경산시,2013,248805.0,2447.0,0.993269957,58.0,30.0,2451.0,1316.0,1564.0,551.0,1244.0,44331.0,-1.438481035,1.268
경상북도,군위군,2013,24172.0,53.0,0.21974377,8.0,7.0,99.0,326.0,66.0,27.0,277.0,2366.0,-1.907131012,1.008
경상북도,의성군,2013,56064.0,-979.0,-1.716249145,18.0,18.0,256.0,891.0,195.0,104.0,-356.0,5563.0,-6.062141169,1.12
경상북도,청송군,2013,26470.0,-11.0,-0.041539217,8.0,8.0,137.0,320.0,111.0,54.0,173.0,2929.0,-4.374795952,0.826
경상북도,영양군,2013,18297.0,89.0,0.488796134,9.0,6.0,109.0,223.0,61.0,39.0,191.0,2165.0,-0.59687787,0.77
경상북도,영덕군,2013,40142.0,-115.0,-0.285664605,12.0,9.0,204.0,503.0,165.0,91.0,160.0,4799.0,-2.399837299,1.735
경상북도,청도군,2013,43788.0,-180.0,-0.409388646,17.0,13.0,162.0,553.0,202.0,69.0,162.0,5014.0,-3.092385002,1.683
경상북도,고령군,2013,35198.0,-145.0,-0.410265116,11.0,9.0,248.0,344.0,185.0,61.0,-59.0,4592.0,-2.235469449,1.231
경상북도,성주군,2013,45067.0,-60.0,-0.132958096,16.0,14.0,283.0,528.0,207.0,90.0,153.0,5536.0,-3.704992173,1.603
경상북도,칠곡군,2013,121182.0,1396.0,1.165411651,35.0,21.0,1270.0,668.0,882.0,288.0,734.0,22513.0,-0.451028079,1.586
경상북도,예천군,2013,45573.0,-454.0,-0.986377561,13.0,11.0,238.0,586.0,180.0,75.0,-112.0,5443.0,-3.407275954,3.075
경상북도,봉화군,2013,33894.0,-40.0,-0.117875877,17.0,14.0,202.0,398.0,127.0,52.0,134.0,3934.0,-2.551399554,1.331
경상북도,울진군,2013,51953.0,109.0,0.210246123,18.0,14.0,347.0,586.0,259.0,120.0,337.0,7960.0,-2.855748108,1.387
경상북도,울릉군,2013,10524.0,-149.0,-1.396046098,6.0,4.0,55.0,62.0,48.0,22.0,-142.0,1228.0,-6.473724296,1.479
경상남도,창원시,2013,1083731.0,-7740.0,-0.709134737,192.0,105.0,10207.0,4877.0,6897.0,2267.0,-13497.0,213752.0,-3.648476871,1.639
경상남도,진주시,2013,337071.0,-243.0,-0.072039702,52.0,42.0,2614.0,1930.0,1787.0,698.0,-1008.0,68329.0,-2.248894866,1.376
경상남도,통영시,2013,139719.0,372.0,0.266959461,31.0,19.0,1193.0,919.0,871.0,461.0,16.0,24241.0,-0.537502052,1.481
경상남도,사천시,2013,116851.0,1530.0,1.326731471,24.0,18.0,1031.0,864.0,710.0,295.0,1330.0,19871.0,0.399151172,0.93
경상남도,김해시,2013,522049.0,8789.0,1.712387484,90.0,58.0,5060.0,2124.0,3320.0,1240.0,5682.0,116446.0,-0.510068949,1.725
경상남도,밀양시,2013,108342.0,-413.0,-0.379752655,29.0,22.0,561.0,1046.0,470.0,210.0,23.0,16781.0,-3.095224346,1.302
경상남도,거제시,2013,242077.0,5133.0,2.166334661,52.0,35.0,3280.0,997.0,2186.0,637.0,2741.0,48397.0,0.483763807,1.564
경상남도,양산시,2013,279565.0,9105.0,3.366486726,59.0,33.0,2671.0,1209.0,1793.0,702.0,7558.0,55301.0,-0.131830823,1.851
경상남도,의령군,2013,29417.0,-912.0,-3.007022981,10.0,14.0,157.0,448.0,101.0,70.0,-626.0,3475.0,-8.624769918,0.901
경상남도,함안군,2013,67667.0,242.0,0.358917316,21.0,17.0,521.0,604.0,383.0,150.0,287.0,11176.0,-0.44539462,1.106
경상남도,창녕군,2013,63447.0,481.0,0.763904329,22.0,17.0,390.0,760.0,311.0,124.0,860.0,8658.0,-0.813380685,1.009
경상남도,고성군,2013,56369.0,-537.0,85.43654188,18.0,19.0,378.0,617.0,292.0,161.0,-308.0,7917.0,-2.57199114,1.027
경상남도,남해군,2013,47244.0,-979.0,-2.030151587,10.0,13.0,155.0,656.0,160.0,93.0,-482.0,6219.0,-5.457585892,0.699
경상남도,하동군,2013,50177.0,-629.0,-1.238042751,15.0,18.0,213.0,569.0,203.0,104.0,-283.0,6989.0,-4.181519057,0.851
경상남도,산청군,2013,35935.0,244.0,0.683645737,13.0,13.0,209.0,431.0,129.0,68.0,443.0,4405.0,-0.743578188,0.812
경상남도,함양군,2013,40692.0,-22.0,-0.054035467,12.0,13.0,238.0,523.0,169.0,73.0,239.0,5992.0,-0.745403346,0.966
경상남도,거창군,2013,63177.0,74.0,0.117268593,16.0,17.0,393.0,672.0,283.0,111.0,332.0,10993.0,-2.066815145,1.055
경상남도,합천군,2013,50290.0,11.0,0.021877921,17.0,20.0,233.0,748.0,226.0,83.0,487.0,6107.0,-1.021069692,0.808
제주특별자치도,제주시,2013,438165.0,8509.0,1.980421547,70.0,65.0,4191.0,2249.0,2736.0,1038.0,6370.0,94450.0,-0.09202746,1.36
제주특별자치도,서귀포시,2013,155641.0,1584.0,1.028190864,42.0,45.0,1137.0,1068.0,902.0,402.0,1453.0,29006.0,-1.114785395,1.53
서울특별시,종로구,2014,156993.0,-3077.0,-1.922284001,17.0,14.0,905.0,864.0,840.0,341.0,-3293.0,23875.0,-4.929717676,2.41
서울특별시,중구,2014,128065.0,-2400.0,-45.41296722,13.0,12.0,1041.0,683.0,851.0,288.0,-2867.0,16090.0,-7.294307444,2.563
서울특별시,용산구,2014,235951.0,-3789.0,-1.580462167,17.0,15.0,1976.0,1120.0,1560.0,471.0,-5017.0,33188.0,-4.450970231,1.491
서울특별시,성동구,2014,296086.0,-3251.0,-1.086066874,30.0,20.0,2654.0,1265.0,2125.0,596.0,-4828.0,43862.0,-4.76169797,1.848
서울특별시,광진구,2014,363354.0,-5573.0,-1.510596947,37.0,22.0,3011.0,1398.0,2589.0,713.0,-7411.0,57346.0,-4.963457682,1.822
서울특별시,동대문구,2014,363687.0,-586.0,-0.16086836,33.0,21.0,2634.0,1831.0,2123.0,770.0,-1743.0,53348.0,-3.279728774,1.361
서울특별시,중랑구,2014,418836.0,2038.0,0.488965878,32.0,23.0,3288.0,1968.0,2769.0,1105.0,660.0,63192.0,-4.581282276,1.867
서울특별시,성북구,2014,466706.0,-9883.0,-2.073694525,55.0,29.0,3537.0,2117.0,2415.0,907.0,-11439.0,75345.0,-3.987307898,1.425
서울특별시,강북구,2014,335025.0,-3682.0,-1.08707526,24.0,14.0,2360.0,1747.0,1819.0,831.0,-4417.0,50184.0,-4.851828679,1.886
서울특별시,도봉구,2014,353709.0,-4873.0,-1.358963919,31.0,23.0,2553.0,1632.0,1791.0,777.0,-5894.0,58994.0,-5.509818368,1.66
서울특별시,노원구,2014,582552.0,-7927.0,-1.342469419,70.0,42.0,4715.0,2639.0,3176.0,1067.0,-10245.0,113355.0,-4.30462458,1.427
서울특별시,은평구,2014,498644.0,-5016.0,-0.995909939,50.0,31.0,4085.0,2296.0,2916.0,980.0,-6900.0,80954.0,-4.081801917,2.515
서울특별시,서대문구,2014,310376.0,-3734.0,-1.188755532,26.0,18.0,2334.0,1405.0,1732.0,538.0,-4729.0,47915.0,-4.909801742,2.175
서울특별시,마포구,2014,385439.0,3583.0,0.938311824,28.0,22.0,3373.0,1534.0,2827.0,636.0,1707.0,58317.0,-1.98658801,2.838
서울특별시,양천구,2014,486221.0,-6307.0,-1.280536335,50.0,30.0,3527.0,1864.0,2490.0,873.0,-8270.0,98769.0,-4.376071024,2.31
서울특별시,강서구,2014,585160.0,16090.0,737.4622529,46.0,36.0,5424.0,2474.0,4338.0,1092.0,12888.0,93117.0,-1.349704951,2.224
서울특별시,구로구,2014,425831.0,867.0,0.204017281,38.0,24.0,4279.0,1666.0,3156.0,826.0,-2221.0,63689.0,-2.761916394,1.86
서울특별시,금천구,2014,238463.0,-2557.0,-1.060907808,19.0,18.0,1820.0,1139.0,1556.0,603.0,-3561.0,35147.0,-5.531514581,1.859
서울특별시,영등포구,2014,382352.0,-4119.0,-1.065797951,41.0,23.0,3480.0,1563.0,2951.0,773.0,-6605.0,53606.0,-5.012846638,1.838
서울특별시,동작구,2014,407470.0,-3345.0,-0.814235118,34.0,21.0,3765.0,1564.0,2962.0,715.0,-5826.0,59592.0,-3.846650316,1.853
서울특별시,관악구,2014,513186.0,-4842.0,-0.934698511,36.0,22.0,4071.0,2057.0,3949.0,1005.0,-7195.0,66754.0,-4.36115648,1.675
서울특별시,서초구,2014,449678.0,7915.0,1.791684682,25.0,24.0,4135.0,1404.0,2871.0,626.0,4811.0,81052.0,0.340443443,3.782
서울특별시,강남구,2014,578114.0,14515.0,2.57541266,40.0,31.0,4654.0,1848.0,3560.0,899.0,11494.0,105140.0,0.274672872,4.216
서울특별시,송파구,2014,664738.0,-3677.0,-0.550107343,53.0,38.0,6001.0,2180.0,4480.0,1121.0,-7767.0,116032.0,-3.692698434,3.644
서울특별시,강동구,2014,476597.0,-6782.0,-1.403039851,39.0,26.0,4089.0,1895.0,2977.0,924.0,-9163.0,79446.0,-4.868761376,2.194
부산광역시,중구,2014,46737.0,-608.0,-63.50525124,3.0,5.0,264.0,374.0,297.0,123.0,-509.0,5469.0,-7.571404428,1.934
부산광역시,서구,2014,118115.0,-668.0,-76.32572151,11.0,11.0,608.0,891.0,554.0,255.0,-411.0,16500.0,-4.513888889,2.175
부산광역시,동구,2014,94565.0,-1446.0,-47.01290988,10.0,8.0,520.0,804.0,493.0,241.0,-1205.0,12051.0,-6.079027356,2.182
부산광역시,영도구,2014,132102.0,-3714.0,-2.734582082,15.0,14.0,653.0,1115.0,611.0,307.0,-3363.0,18313.0,-7.021730301,1.818
부산광역시,부산진구,2014,387378.0,-2387.0,-0.612420305,48.0,32.0,3027.0,2398.0,2309.0,776.0,-3104.0,56683.0,-4.271093697,2.621
부산광역시,동래구,2014,275971.0,-718.0,-0.259497125,31.0,22.0,1813.0,1423.0,1339.0,558.0,-1176.0,47341.0,-3.509773149,2.485
부산광역시,남구,2014,286989.0,-4781.0,14.9293778,25.0,21.0,1997.0,1625.0,1448.0,600.0,-5223.0,46575.0,-4.719528661,2.941
부산광역시,북구,2014,306974.0,-2745.0,13.79606907,32.0,27.0,2396.0,1527.0,1550.0,637.0,-3696.0,55399.0,-5.539830855,1.852
부산광역시,해운대구,2014,423531.0,-2005.0,-0.471170477,39.0,33.0,3092.0,1967.0,1936.0,819.0,-3246.0,78680.0,-4.051120704,2.356
부산광역시,사하구,2014,343371.0,-5739.0,-1.643894475,43.0,27.0,2724.0,1848.0,1922.0,764.0,-6694.0,57696.0,-5.465985057,1.706
부산광역시,금정구,2014,249856.0,-3670.0,-1.447583285,27.0,22.0,1469.0,1470.0,1177.0,469.0,-3736.0,40604.0,-5.343155539,2.111
부산광역시,강서구,2014,79619.0,9746.0,-86.39363593,13.0,17.0,925.0,449.0,624.0,155.0,9282.0,11189.0,13.08874065,2.142
부산광역시,연제구,2014,208012.0,-1278.0,-0.61063596,17.0,16.0,1563.0,1120.0,1114.0,407.0,-1770.0,33123.0,-4.13024602,1.941
부산광역시,수영구,2014,178480.0,3382.0,1.931489794,20.0,10.0,1201.0,1042.0,1096.0,367.0,3181.0,25502.0,-2.148722278,2.512
부산광역시,사상구,2014,242953.0,-3844.0,-1.5575554,31.0,21.0,2014.0,1377.0,1403.0,552.0,-4518.0,38247.0,-6.545961003,2.031
부산광역시,기장군,2014,144748.0,12241.0,9.238002521,30.0,19.0,1924.0,800.0,1054.0,315.0,11096.0,24582.0,8.005272408,2.86
대구광역시,중구,2014,78812.0,2566.0,68.62870959,12.0,10.0,550.0,526.0,488.0,142.0,2536.0,10327.0,1.086530932,2.234
대구광역시,동구,2014,347975.0,4173.0,267.9744091,57.0,32.0,3044.0,2103.0,1939.0,709.0,3128.0,54737.0,-1.688309356,3.237
대구광역시,서구,2014,210770.0,-4629.0,78.44473606,24.0,17.0,1261.0,1379.0,1137.0,509.0,-4576.0,31055.0,-7.442179304,2.504
대구광역시,남구,2014,163492.0,-2570.0,-43.0319629,16.0,11.0,1009.0,1061.0,893.0,387.0,-2591.0,22553.0,-5.895852458,2.217
대구광역시,북구,2014,444375.0,16.0,44.75981679,76.0,38.0,3820.0,2018.0,2239.0,790.0,-1838.0,89094.0,-3.432653017,2.807
대구광역시,수성구,2014,456505.0,-4499.0,-0.975913441,59.0,34.0,2781.0,2084.0,1864.0,703.0,-5327.0,102745.0,-3.32521006,3.229
대구광역시,달서구,2014,606433.0,-3925.0,-0.643065217,89.0,53.0,5025.0,2458.0,3038.0,1149.0,-6539.0,122008.0,-4.367455714,3.08
대구광역시,달성군,2014,184902.0,544.0,0.295078055,42.0,25.0,1871.0,1013.0,954.0,405.0,-319.0,34712.0,-2.225226748,4.712
인천광역시,중구,2014,111929.0,4155.0,42.02025072,15.0,13.0,1003.0,645.0,731.0,341.0,3701.0,18250.0,2.932882121,2.543
인천광역시,동구,2014,73978.0,-1115.0,-78.74042675,12.0,8.0,577.0,505.0,401.0,205.0,-1230.0,11301.0,-3.690131243,1.695
인천광역시,남구,2014,408305.0,-3025.0,149.7400484,44.0,22.0,3275.0,2264.0,2567.0,1173.0,-4208.0,65161.0,-3.890912845,0.718
인천광역시,연수구,2014,310703.0,10398.0,3.462479812,37.0,24.0,2629.0,1138.0,1706.0,646.0,8846.0,65486.0,-0.34999087,1.619
인천광역시,남동구,2014,514656.0,7635.0,1.505854787,78.0,37.0,4732.0,2214.0,3067.0,1326.0,4815.0,95286.0,-2.137274436,1.882
인천광역시,부평구,2014,556992.0,7.0,0.001256766,70.0,42.0,5022.0,2493.0,3468.0,1328.0,-2734.0,99250.0,-4.539771088,0.554
인천광역시,계양구,2014,339538.0,-4268.0,-1.241397765,40.0,26.0,3004.0,1386.0,1964.0,899.0,-5971.0,65456.0,-5.715602673,1.407
인천광역시,서구,2014,498686.0,8651.0,136.6019832,84.0,42.0,5129.0,1916.0,3002.0,1287.0,5310.0,100481.0,-1.331539617,1.022
인천광역시,강화군,2014,67118.0,383.0,0.57391174,21.0,22.0,287.0,671.0,210.0,147.0,748.0,8767.0,-2.976980965,-0.11
인천광역시,옹진군,2014,20703.0,5.0,0.024156923,11.0,6.0,128.0,177.0,135.0,65.0,47.0,2384.0,-2.693877551,1.277
광주광역시,동구,2014,100786.0,-2230.0,36.23780043,16.0,10.0,841.0,805.0,496.0,207.0,-2282.0,15011.0,-6.350988833,1.559
광주광역시,서구,2014,310317.0,-4959.0,-37.77306762,61.0,30.0,2452.0,1355.0,1681.0,617.0,-6085.0,67890.0,-4.702414374,1.596
광주광역시,남구,2014,219815.0,3561.0,-46.16401954,43.0,21.0,1493.0,1196.0,1016.0,423.0,3246.0,44352.0,-1.222689918,1.217
광주광역시,북구,2014,447685.0,2196.0,0.744866385,102.0,44.0,3707.0,2085.0,2674.0,922.0,536.0,91290.0,-3.117969181,1.111
광주광역시,광산구,2014,397281.0,4406.0,1.121476297,86.0,45.0,4236.0,1494.0,2346.0,882.0,1608.0,96503.0,-0.957551624,1.22
대전광역시,동구,2014,245493.0,-5160.0,143.5784732,39.0,23.0,2085.0,1318.0,1342.0,634.0,-5984.0,42111.0,-3.961412151,1.06
대전광역시,중구,2014,261165.0,-3748.0,133.3309509,43.0,27.0,2119.0,1430.0,1405.0,596.0,-4497.0,47451.0,-4.297930701,1.185
대전광역시,서구,2014,496132.0,-2785.0,59.87909138,77.0,37.0,4431.0,1870.0,2905.0,972.0,-5495.0,102418.0,-4.20972886,1.604
대전광역시,유성구,2014,327461.0,13493.0,4.297571727,73.0,36.0,3641.0,992.0,2314.0,513.0,10751.0,70861.0,0.836736727,2.87
대전광역시,대덕구,2014,201558.0,-2802.0,-1.371109806,33.0,20.0,1686.0,954.0,1152.0,506.0,-3613.0,39861.0,-4.581687612,1.091
울산광역시,중구,2014,238825.0,4218.0,-8.553979285,36.0,21.0,1918.0,1066.0,1374.0,593.0,3317.0,44310.0,-3.02884405,2.471
울산광역시,남구,2014,347759.0,-1305.0,58.20530901,46.0,30.0,3189.0,1244.0,2274.0,788.0,-3282.0,69553.0,-4.704947456,1.498
울산광역시,동구,2014,176668.0,-1800.0,-28.0354226,26.0,16.0,2304.0,662.0,1495.0,440.0,-3513.0,30757.0,-4.782985574,2.31
울산광역시,북구,2014,188733.0,3038.0,-57.84245619,36.0,19.0,2103.0,640.0,1270.0,419.0,1541.0,41657.0,-2.091804358,2.037
울산광역시,울주군,2014,214392.0,5746.0,2.753946877,52.0,33.0,2042.0,1083.0,1261.0,491.0,4723.0,42007.0,0.308037633,1.74
세종특별자치시,세종특별자치시,2014,156125.0,33972.0,27.81102388,30.0,26.0,1344.0,853.0,920.0,280.0,33456.0,28301.0,30.56978085,4.527
경기도,수원시,2014,1174228.0,26071.0,2.270682494,188.0,96.0,11628.0,4284.0,7986.0,2506.0,18258.0,234196.0,-1.661949831,1.238
경기도,성남시,2014,974608.0,-4926.0,-0.502892192,123.0,68.0,8718.0,3915.0,6862.0,2136.0,-10160.0,174549.0,-3.954109005,0.837
경기도,의정부시,2014,431112.0,136.0,0.031556282,63.0,31.0,3168.0,1955.0,2248.0,1172.0,-1277.0,81558.0,-3.361573553,1.158
경기도,안양시,2014,600809.0,-7068.0,-1.162735224,88.0,41.0,5183.0,2213.0,3619.0,1103.0,-10200.0,113147.0,-4.817706143,1.245
경기도,부천시,2014,855586.0,-8134.0,-0.941740379,122.0,62.0,7240.0,3453.0,5209.0,1988.0,-12366.0,154008.0,-5.161063865,1.516
경기도,광명시,2014,348560.0,-4540.0,-1.285754744,51.0,24.0,3387.0,1363.0,2197.0,679.0,-6732.0,64837.0,-2.626678281,1.141
경기도,평택시,2014,449555.0,7521.0,1.701452829,103.0,52.0,4360.0,2135.0,2906.0,1248.0,5107.0,87954.0,-1.126399568,1.298
경기도,동두천시,2014,97595.0,38.0,0.038951587,19.0,11.0,784.0,675.0,565.0,350.0,-87.0,17322.0,-2.102407596,0.273
경기도,안산시,2014,707876.0,-5790.0,-0.811303887,98.0,54.0,5953.0,2719.0,4351.0,2098.0,-9575.0,147379.0,-4.74285308,1.529
경기도,고양시,2014,1006154.0,15583.0,1.573133072,161.0,81.0,7771.0,4102.0,5325.0,2132.0,11820.0,202320.0,-2.484636703,0.957
경기도,과천시,2014,70156.0,-422.0,-0.597920032,8.0,4.0,519.0,249.0,330.0,75.0,-737.0,14435.0,-3.811554608,2.095
경기도,구리시,2014,186820.0,-2860.0,-1.507802615,32.0,15.0,1431.0,722.0,944.0,468.0,-3620.0,36380.0,-4.729482009,1.457
경기도,남양주시,2014,636256.0,17951.0,2.903259718,100.0,56.0,5455.0,2550.0,3179.0,1579.0,14964.0,126616.0,0.974528287,1.739
경기도,오산시,2014,208565.0,3105.0,1.511243064,48.0,21.0,2700.0,654.0,1522.0,540.0,854.0,41742.0,0.918717664,1.624
경기도,시흥시,2014,394639.0,-2126.0,-0.535833554,61.0,37.0,3263.0,1357.0,2388.0,1200.0,-4321.0,83849.0,-3.412009999,1.437
경기도,군포시,2014,288408.0,2064.0,0.720811332,49.0,26.0,3255.0,989.0,1954.0,532.0,-436.0,54635.0,-2.574938925,1.214
경기도,의왕시,2014,158482.0,-1290.0,-0.807400546,23.0,13.0,1427.0,640.0,877.0,290.0,-2115.0,29437.0,-3.056150173,2.002
경기도,하남시,2014,148896.0,3800.0,2.618955726,22.0,13.0,1142.0,685.0,793.0,333.0,3314.0,24890.0,-0.276453384,4.001
경기도,용인시,2014,961026.0,19549.0,2.076418224,165.0,100.0,9254.0,3397.0,5447.0,1750.0,13451.0,200660.0,0.68339873,1.069
경기도,파주시,2014,411348.0,9630.0,2.397204009,98.0,57.0,4011.0,2120.0,2511.0,1026.0,7553.0,78501.0,0.275914926,1.252
경기도,이천시,2014,205014.0,-465.0,-0.226300498,51.0,31.0,1987.0,1046.0,1223.0,468.0,-1625.0,40280.0,-2.815644076,1.687
경기도,안성시,2014,181896.0,-277.0,-0.152053268,52.0,34.0,1612.0,1122.0,1012.0,478.0,-832.0,33189.0,-1.50462963,1.414
경기도,김포시,2014,340310.0,28005.0,8.96719553,74.0,40.0,3543.0,1263.0,2038.0,790.0,25576.0,63804.0,6.150697922,0.352
경기도,화성시,2014,540862.0,10611.0,2.001127768,120.0,69.0,6230.0,1914.0,3387.0,1263.0,6118.0,112051.0,2.21952599,1.296
경기도,광주시,2014,298858.0,12159.0,4.241033279,39.0,25.0,3177.0,1159.0,2027.0,818.0,10072.0,52362.0,0.903782784,1.222
경기도,양주시,2014,202072.0,2929.0,1.470802388,46.0,31.0,1689.0,1038.0,1030.0,577.0,2203.0,39419.0,-0.149450327,0.536
경기도,포천시,2014,155798.0,-805.0,-0.514038684,42.0,32.0,990.0,1050.0,828.0,511.0,-809.0,27551.0,-4.137091162,0.4
경기도,여주시,2014,110386.0,1043.0,0.953879078,35.0,23.0,847.0,847.0,608.0,280.0,1016.0,18839.0,-2.645858095,1.908
경기도,연천군,2014,45363.0,-247.0,-0.541547906,14.0,13.0,413.0,385.0,223.0,111.0,-287.0,6572.0,-4.587688734,0.271
경기도,가평군,2014,61213.0,196.0,0.321221955,16.0,13.0,366.0,519.0,280.0,165.0,314.0,9070.0,-2.640618291,0.756
경기도,양평군,2014,105379.0,1759.0,1.697548736,26.0,22.0,666.0,905.0,437.0,226.0,1955.0,15800.0,-0.946649113,0.837
강원특별자치도,춘천시,2014,275791.0,1336.0,0.486782897,42.0,39.0,2042.0,1734.0,1330.0,595.0,862.0,51652.0,-2.545234996,2.0
강원특별자치도,원주시,2014,327292.0,2455.0,0.75576366,70.0,48.0,2509.0,1784.0,1708.0,799.0,1710.0,64692.0,-2.547338927,2.979
강원특별자치도,강릉시,2014,215807.0,-999.0,-0.460780606,41.0,35.0,1298.0,1539.0,983.0,473.0,-810.0,39345.0,-3.466804063,1.739
강원특별자치도,동해시,2014,94562.0,-581.0,-0.610659744,22.0,14.0,703.0,600.0,481.0,244.0,-699.0,17512.0,-4.164614458,1.114
강원특별자치도,태백시,2014,48258.0,-536.0,-1.098495717,15.0,13.0,336.0,335.0,232.0,108.0,-553.0,8030.0,-1.641352278,0.191
강원특별자치도,속초시,2014,82432.0,-677.0,-0.814592884,12.0,12.0,609.0,563.0,442.0,212.0,-738.0,15098.0,-5.127560638,0.261
강원특별자치도,삼척시,2014,72314.0,-709.0,-0.970926968,19.0,19.0,418.0,622.0,336.0,166.0,-519.0,12461.0,-3.894801789,1.287
강원특별자치도,홍천군,2014,70451.0,-187.0,-0.264730032,25.0,25.0,428.0,644.0,362.0,174.0,3.0,10809.0,-4.362059812,1.29
강원특별자치도,횡성군,2014,45373.0,436.0,0.970247235,13.0,16.0,207.0,480.0,211.0,107.0,685.0,6648.0,-1.729490022,1.182
강원특별자치도,영월군,2014,40191.0,41.0,0.102117061,15.0,13.0,172.0,413.0,144.0,77.0,272.0,5964.0,-2.580855929,1.983
강원특별자치도,평창군,2014,43660.0,-6.0,-0.013740668,17.0,20.0,202.0,394.0,166.0,106.0,174.0,6253.0,-3.324056895,2.223
강원특별자치도,정선군,2014,39425.0,-560.0,-1.400525197,15.0,16.0,241.0,350.0,217.0,103.0,-459.0,5207.0,-3.68109508,1.687
강원특별자치도,철원군,2014,47590.0,117.0,0.24645588,13.0,16.0,433.0,410.0,274.0,114.0,88.0,8111.0,-2.359455881,0.565
강원특별자치도,화천군,2014,27143.0,2064.0,8.229993221,14.0,13.0,248.0,176.0,212.0,57.0,1978.0,4205.0,6.834349593,0.634
강원특별자치도,양구군,2014,23888.0,294.0,1.246079512,9.0,10.0,208.0,175.0,156.0,57.0,255.0,4213.0,-1.033591731,0.509
강원특별자치도,인제군,2014,32475.0,-42.0,-0.129163207,17.0,14.0,322.0,241.0,235.0,90.0,-131.0,5049.0,-3.828571429,0.658
강원특별자치도,고성군,2014,30269.0,-129.0,-46.30204545,11.0,14.0,158.0,281.0,149.0,85.0,-8.0,4317.0,-7.598458904,1.286
